transition_id	from_gk_fact_key	to_destination_fact_key	teleporter_npc_id	teleport_type	destination_name	fee_id	fee_count	condition_summary	source_path	transition_status	reason
transition.0c008f244a1cc2f6503d8024	spawn.844ddb7500852ef9c1ed2526	dest.4ef0e443abec483110ff147f	31275	NORMAL	Town of Schuttgart	57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31275.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.0c331c615aebb8738e87f259	spawn.c0fbe411a8ad3f8c4ad97ee4	dest.6f5399c49c3f2fa6dcc76634	30256	NORMAL	The Village of Gludin	57	7300	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30256.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.0c361eede84020521a7980e2			50009	OTHER	Elven Ruins	57	830	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.0c67b22396de371f6af13dc7	spawn.cd48f4a126ad9fb6d9a60ca2	dest.b4e915ca986cbd3d6d092b51	30540	NOBLES_ADENA	Coliseum	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30540.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.0cae25a8d3237df2e4b2534d	spawn.f0ba279972b0a0e2735de661	dest.e556f76172bdd76a4017f7d0	35640	OTHER	Monastery of Silence	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35640.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0cdd5d824857da1ca8d0b55b	spawn.886ea7c1f785b55b69ec0767	dest.e3baac14371de72d8b2e3755	35271	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35271.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0cdd820ba980d2d3839d4007	spawn.c856f94f97d537f5182cb047	dest.c0de8730c85a72ff8beba9bb	35142	OTHER	Front Of Dion Castle	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35142.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0cec6c6349165524e195b9cf	spawn.0016e701c223a86cf4708faf	dest.0ac3493b70b347f7cea851c4	35582	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35582.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0cf9559fac4e7069827168a9	spawn.fb56ccc4cfb5151fdd9d9c2b	dest.3e632639033711ea26c60df5	32184	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32184.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0d01073e8c78551cabcb284a	spawn.10d329274cbfb087ea2db790	dest.4346aa20af328c9ba9f6af99	35441	OTHER	South Entrance of Devastated Castle	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35441.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0d4f9ce799ddac3f7d6b8fe5	spawn.5e6dacff570f1e5f5d963bcc	dest.d4313d5eea5aa2d626abb520	32614	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32614.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0d7557d924ce8bf2f103a5f8	spawn.d93f3c3835d32a29c71af05b	dest.a65521ddfc77892fbcf51169	35138	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35138.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0dc07c150d65c4bb0fd3d482			36141	OTHER	Dion Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Dragonspine.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.0ddbf1e1dbd3ab0ecf0fd152			50009	OTHER	Windmill Hill	57	550	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.0dff083273f7372e8e75a3ea	spawn.adbf2ddde00443bc89450f43	dest.ffb129dafff574e80a4d7eca	32654	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32654.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0e05b1b052a5750dea22445e	spawn.165f3a69ba65d2f92b214384	dest.401379b4b102f3aafdea5c90	35274	OTHER	Front of the Narsell Fortress	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35274.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0e299dca2ac5de1431319d49	spawn.c0b873d134bb3c21062e4c73	dest.3ad69b95b15627cea3a73570	35407	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35407.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0e35b547c1c0d27052d6a9b2	spawn.ba7075ce26a715559b2ed73b	dest.e2fb009645f82b848a08cb77	35568	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35568.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0e43d36eef46c1ca55714af9	spawn.10d329274cbfb087ea2db790	dest.73d95e62e340959135760e43	35441	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35441.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0e5153f70c6060f1d8d95ca0			36034	OTHER	Dion Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Gludio/Floran.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.0e8f0d26b473ddf3b22a07c6	spawn.2bd809ab31a9a654e3b3b585	dest.e2fb009645f82b848a08cb77	35574	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35574.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0e9f5f6f77a332aded1caaf6	spawn.890f0e4aaf755cb0802c673c	dest.96062623e03f9d4ca6180d3d	35586	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35586.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0ec04a3a49f4eebf5902f07d	spawn.2a787cc9cdde95ebc2288fe1	dest.c198460adf168f69d59928b8	35443	OTHER	Blazing Swamp	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0eeae792d181cb9dcc98a0d8			35727	OTHER	Fortress North Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Hive.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.0f33e2a0ea84caf11e8d4999	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.8421465378395625a7e75642	31964	NOBLES_TOKEN	Giran Arena	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31964.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.0f4d120ab0a93c59023ed0da	spawn.41256c6ad8e7e8ba2089819f	dest.928ba760a017cd78b8457098	35386	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35386.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0f59d2dc9920656598772bba	spawn.41256c6ad8e7e8ba2089819f	dest.6676595954cf2ed972c63950	35386	OTHER	Windawood Manor	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35386.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0f74069900008a41ec83c282	spawn.0d0a9a2d256340462e548ace	dest.8421465378395625a7e75642	30320	NOBLES_TOKEN	Giran Arena	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30320.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.0f8221c2ca9e7a9609975ae5	spawn.f3a49ab4f7a73dfdea27ae5e	dest.570688a19e61bb9b1ec8a54b	35463	OTHER	Varka Silenos Barracks	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35463.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0f8dffc935efb09e4b25121c	spawn.e10830aef1c1222837ff89f1	dest.3752e31d356905ea34a03a1f	35388	OTHER	Ruins of Agony	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35388.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0f97ab5d58018d4f6fe9462b	spawn.66d701d61e98e4fc21b755d9	dest.51acf16e70c9b27da5b83d55	35503	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35503.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0fa3b2e49d306fc76abc2883	spawn.94983ae1f1c3f9665c08d90a	dest.6a1ddd6bd7f4610f50be2cf8	35461	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35461.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0fa3ba6c56c400164d5fbbac	spawn.4ec7694f186463a9bd00e694	dest.8421465378395625a7e75642	30059	NOBLES_ADENA	Giran Arena	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30059.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.0fd3875f6ac6bcd51bed23bc	spawn.c0fbe411a8ad3f8c4ad97ee4	dest.8421465378395625a7e75642	30256	NOBLES_TOKEN	Giran Arena	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30256.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.0febb6c2da42ce965d33312f	spawn.1da8428eb5966f18dbfbfba7	dest.73d95e62e340959135760e43	35447	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0ff5b0cdf9831d44dd73e4bc	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.93ad6ca8890c6feec8e9eb10	31964	NORMAL	Mithril Mines	57	17000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.0ff822a06930c4223a5d0745	spawn.92e1620eb5d23cd3e1a97de7	dest.b1d997ea10065ac8b8827f9e	35398	OTHER	Abandoned Camp	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35398.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.0ff923e1c33fddb98e0113fe	spawn.2a787cc9cdde95ebc2288fe1	dest.69d8a86f33700613a6837ba5	35443	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.103a25373bb4bf2221a64d22	spawn.2a787cc9cdde95ebc2288fe1	dest.73d95e62e340959135760e43	35443	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.1047dcd2e467cd7f9d3696dc	spawn.c0b873d134bb3c21062e4c73	dest.f9f1121082c37fde97b25c86	35407	OTHER	Tanor Canyon	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35407.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.107143092d3473f5ec928e09	spawn.8118b73cdef3dcf4862abdaa	dest.2413c81a656c8275e4550c56	30177	NORMAL	Sel Mahum Training Grounds (Center)	57	1800	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30177.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.1073decae54ba47ca60949d7	spawn.5374d10b1c24ca1d9b7abce3	dest.20868f61e049f3a0d1b10698	30848	NORMAL	Hunters Village	57	5900	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30848.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.1076795f0fc69900aca4dad1	spawn.7a3a4a1036f395421717f1a5	dest.bf858e6767aedc4b3744d67b	35605	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35605.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.113a9087cd8db980ed49531e	spawn.812dcd239de56605b0f9a40f	dest.388ea2f92227db8e8dece50a	35270	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35270.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.116acf74768dcf8249a79f2f			35727	OTHER	Front of the Dion Castle Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Hive.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.1173300ac86e1976cd95e25f	spawn.059e5b56c979c574aceb06da	dest.6984ec0ae1183d6b746fcfbf	30233	NORMAL	Town of Aden	57	5900	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30233.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.11b8022c6e4b2e5a5738b2f7			50009	OTHER	Sel Mahum Training Grounds (South Gate)	57	3700	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.124d8f5eba108222bd7b999f	spawn.10d329274cbfb087ea2db790	dest.2e7ba1cb1976a08cb0160b54	35441	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35441.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.1250d41e4c1207179096969c			50009	OTHER	Ketra Orc Outpost	57	1800	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.129eeb3a0ebe131410c0baa2	spawn.2c6832bb35acc2d8d0d5b398	dest.e2fb009645f82b848a08cb77	35572	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35572.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.12a4e67ea62b7dabf368530e	spawn.92e1620eb5d23cd3e1a97de7	dest.7fc7111d95d30a2208b34540	35398	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35398.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.12b496de0213822f7b587134	spawn.53daf53e61a9c22c37fed47a	dest.324727a73f04d8692dcb2325	35403	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35403.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.12b841fdd65f19970cba7303			36286	OTHER	Heine Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Innadril/Aaru.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.12e3497f957449d55b7a1857	spawn.2e13a53efd4758e4bf313f37	dest.7e3b02b7daf1c1b37110fcaa	35316	OTHER	Inside the Garden of Eva	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35316.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.12f3dfba4bee52bd0db969db	spawn.26c851bd7b56e4e54a1080ab	dest.b58f19a83c9a55b40699ddeb	35445	OTHER	Tower of Insolence	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35445.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.1303e907672a5711e36ed55e			35796	OTHER	Fortress South Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Oren/Ivory.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.134801cf695ce7d82cc1c86d			36034	OTHER	Gludio Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Gludio/Floran.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.1362185871b650951f501f58			36110	OTHER	Dion Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Tanor.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.13708d8d8e1b6d3ba3111694	spawn.53daf53e61a9c22c37fed47a	dest.c02ff1a1405a1f324bed3c57	35403	OTHER	Entrance to Floran Village	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35403.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.137c4eceb95a2ad9257b5e9a	spawn.844ddb7500852ef9c1ed2526	dest.3606ec1c2f8bf4c25393c1db	31275	NOBLES_TOKEN	Imperial Tomb	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.1383288c16aef6cc2ad3d413	spawn.185ff5a311e4d41d6367c6d6	dest.34770920e557037222c69194	35313	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35313.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.13c72b1d3d346b0553d4113b			36317	OTHER	Swamp of Screams	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Rune/Demon.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.13fe7247f823b50e88fa4a93	spawn.ee82a6e3aa92a4ff7f32794c	dest.376a3bbf19f1c7db410d473d	30006	NORMAL	Dark Elven Village	57	24000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30006.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.141fb67637f5fe5c4ea15911	spawn.c820b1421abc88c924e18183	dest.bc15f24e05184431bde3e1fc	35453	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35453.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.142c437fc7274d8a5312e87d	spawn.e2e5ff02c1d400171ece5c9a	dest.fe6f1760dc1d310cf75d81a1	35584	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35584.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.1434c35420727e94b79af231	spawn.d74c52e771072d3a8bd200eb	dest.b8772d5c93e41bb5ca508266	30899	NOBLES_ADENA	Field of Whispers (Eastern Section)	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30899.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.143ed25f5a514845b57f855b			35758	OTHER	Giran Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Giran/Valley.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.14eced0a9e5713577390e9b5	spawn.844ddb7500852ef9c1ed2526	dest.2ab307edc2012d612c76a58b	31275	NOBLES_ADENA	Four Sepulchers	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.15218e01d567a7582605bd3b	spawn.165f3a69ba65d2f92b214384	dest.443e87a4a3a4edf146e6178a	35274	OTHER	Front Of Aden Castle	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35274.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.1543b333252a255529b97915	spawn.5374d10b1c24ca1d9b7abce3	dest.e405d1f808950e8342dfe62d	30848	NORMAL	Heine	57	59000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30848.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.156e78e8a3b57d6c3c694604	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.dda287bda992a17a1cff3df8	31964	NORMAL	Den of Evil	57	7500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.1597f7535dad615170088605	spawn.f3a49ab4f7a73dfdea27ae5e	dest.bf858e6767aedc4b3744d67b	35463	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35463.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.15b2722328a5178465b353d8	spawn.41256c6ad8e7e8ba2089819f	dest.79c7ab6dfb7a0db26307731e	35386	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35386.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.15b47ab252aca35a928b9408	spawn.0ee92d8baebbdfb84d872803	dest.a7e6b6ff06f706e6c2dc7f0d	30576	NORMAL	The Immortal Plateau	57	960	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30576.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.15b9fa2f72a3eae9e4ccc630	spawn.a23b10273be58bf48367f8ae	dest.2699de8fe4966ac66c9f2573	35503	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35503.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.15e1e673073e07b016ff7da1	spawn.0ee92d8baebbdfb84d872803	dest.376a3bbf19f1c7db410d473d	30576	NORMAL	Dark Elven Village	57	13000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30576.xml	FACTUAL_NORMAL	NATIVE_FACT
