source_family	coverage_key	entrance_status	entrance_kind	outside_anchor	inside_anchor	door_ids	door_default_statuses	floor_key	transition_source	geodata_status	planner_status	blocker	instance_id	room_territory	zone_refs	evidence_refs
TowerOfInsolence	14348a8f43aa116e10eeab8a073fdd7589a668ccdc3a862e2fcae78181438da5	UNPROVEN						z:-5144:-4944		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5144:-4944:112324,16666|113236,16408|114280,17364|114156,18423|113336,18063|112658,17408	aden33_2318_04	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:14348a8f43aa116e10eeab8a073fdd7589a668ccdc3a862e2fcae78181438da5
NecropolisOfThePatriots	14dd4475013e7cd5d1c5c9331eb07b94cd6ebff02b94bbe1a61fedb76633d015	UNPROVEN						z:-5202:-5052		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5202:-5052:-11385,77069|-10770,77074|-10770,77672|-11386,77675	ssq03_1920_ssq22	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:14dd4475013e7cd5d1c5c9331eb07b94cd6ebff02b94bbe1a61fedb76633d015
TowerOfInsolence	15119b73d21e29db70861babb85055c004c08da905b8c28ee8f46e9ccff1b94d	UNPROVEN						z:1912:2112		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:1912:2112:112816,15535|113915,15528|113924,16612|112820,16596	aden38_2318_01	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:15119b73d21e29db70861babb85055c004c08da905b8c28ee8f46e9ccff1b94d
TowerOfInsolence	16542edc6c4a46e070e283bb57eaaa4a88e3d69b0c097b0362d927a4e3b45c71	UNPROVEN						z:896:1096		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:896:1096:116288,17304|116984,17740|116312,18404|115864,17784	aden37_2318_11	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:16542edc6c4a46e070e283bb57eaaa4a88e3d69b0c097b0362d927a4e3b45c71
CatacombOfTheApostate	1675ffdf5bad34f9390a592a9b847c9336e5aba6759a7bccad4d4429d22c29e3	UNPROVEN						z:-8205:-8055		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8205:-8055:-19259,-247741|-18590,-247746|-18590,-245916|-19256,-245921	ssq11_2220_ssq04	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:1675ffdf5bad34f9390a592a9b847c9336e5aba6759a7bccad4d4429d22c29e3
NecropolisOfThePatriots	1698853987f9bb87d15b011c39102b04b7ec29e85a5a34d7366b22a627c2eb24	UNPROVEN						z:-5212:-5062		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5212:-5062:-13996,77358|-12640,77365|-12638,78024|-13995,78025	ssq03_1920_ssq15	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:1698853987f9bb87d15b011c39102b04b7ec29e85a5a34d7366b22a627c2eb24
IvoryTower	16bac8f5d60fb97c6c1ab0007068ecc5c2215d6fdbd08fcd3b2c86cbc88bbb4d	UNPROVEN						z:-3048:-2548		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3048:-2548:86480,1944|90504,2972|87476,5728|85944,6540	oren30_2218_19	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:16bac8f5d60fb97c6c1ab0007068ecc5c2215d6fdbd08fcd3b2c86cbc88bbb4d
NecropolisOfSacrifice	16d3eaadb00606cc4275c2d29bbd8f38825e4bc3440f0dfbf9c5b1efa352b02b	UNPROVEN						z:-5120:-4970		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5120:-4970:-52179,215532|-51556,215532|-51560,216123|-52179,216123	ssq01_1824_ssq28	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:16d3eaadb00606cc4275c2d29bbd8f38825e4bc3440f0dfbf9c5b1efa352b02b
DevilsIsle	16ff11210a125a9bcc695726915aee8858bc63f6bb36435efe202e280a881c67	UNPROVEN						z:-2504:-2304		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-2504:-2304:53024,208754|54183,208754|54183,209567|53024,209567	giran08_2124_084	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:16ff11210a125a9bcc695726915aee8858bc63f6bb36435efe202e280a881c67
NecropolisOfWorship	1706ad38d6ace1a27af6b8c0f27a5b7b5870c6b28d83f1a934ead55747375a0e	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:116991,181365|117618,181365|117618,182860|116991,182860	ssq09_2323_ssq24	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:1706ad38d6ace1a27af6b8c0f27a5b7b5870c6b28d83f1a934ead55747375a0e
IvoryTower	17bdaca7e4dac646d981ac1af013ae1e415607610aef0cdb368e96ca7786a1b5	UNPROVEN						z:-4060:-3560		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4060:-3560:75268,16644|77324,16176|77516,19112|74696,18908	oren30_2218_15s	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:17bdaca7e4dac646d981ac1af013ae1e415607610aef0cdb368e96ca7786a1b5
CatacombOfTheHeretic	1833ad968ba9491b2f027f6fb2efa7a2daf55529d16426f42d8e8fa89b625b23	UNPROVEN						z:-7941:-7791		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7941:-7791:-47417,-249176|-46103,-249176|-46102,-248549|-47418,-248559	ssq06_2122_ssq35	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:1833ad968ba9491b2f027f6fb2efa7a2daf55529d16426f42d8e8fa89b625b23
NecropolisOfSacrifice	187426bb30110951b41e0ba9b26c3c554154d1306532d947be85c5fba4e36299	UNPROVEN						z:-5120:-4970		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5120:-4970:-46504,209828|-45850,209831|-45848,210435|-46506,210436	ssq01_1824_ssq07	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:187426bb30110951b41e0ba9b26c3c554154d1306532d947be85c5fba4e36299
DevilsIsle	197f72e29e8bdd3eb57c5280f1abe6fad853dbcc50b2cb9c7d90752deb700dd8	UNPROVEN						z:-2492:-2292		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-2492:-2292:51639,208195|52812,208195|52812,209649|51639,209649	giran08_2124_081	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:197f72e29e8bdd3eb57c5280f1abe6fad853dbcc50b2cb9c7d90752deb700dd8
DevilsIsle	1991e88e53e504fb9709fedcd57684a322d43eb02ed82a0ff46adaedc0009b1a	UNPROVEN						z:-3752:-3502		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3752:-3502:49420,207132|49564,207048|49620,207332|49614,207749|49422,207760	giran08_2124_016	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:1991e88e53e504fb9709fedcd57684a322d43eb02ed82a0ff46adaedc0009b1a
TowerOfInsolence	19b705c8733ff6a4d1aa70e5014550f5753417b3e2ff3d8cd45bf9a167684460	UNPROVEN						z:2912:3112		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:2912:3112:115224,14440|115764,14636|116320,15492|115376,15696|115144,15276	aden39_2318_06	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:19b705c8733ff6a4d1aa70e5014550f5753417b3e2ff3d8cd45bf9a167684460
CatacombOfTheForbiddenPath	19c0a589d1bc2d64301130c316e06bd7af82f637fe6b268853dfe15ed87427af	UNPROVEN						z:-9612:-9412		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-9612:-9412:22982,-248839|23578,-248823|23578,-248191|22986,-248179	ssq12_2320_ssq18	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|TOPOLOGY_CANDIDATES.tsv:19c0a589d1bc2d64301130c316e06bd7af82f637fe6b268853dfe15ed87427af
IvoryTower	1a48fe91a8f183a8493b72ff084d7359ffd834a6030c9ebd465387c6f229da39	UNPROVEN						z:-3748:-3148		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3748:-3148:92912,19272|93728,19796|94420,24088|91652,25852|90904,21688	oren30_2218_07	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:1a48fe91a8f183a8493b72ff084d7359ffd834a6030c9ebd465387c6f229da39
DevilsIsle	1a5bf02c5550c83f7d43221a5533c6f9fb11a41cc2125432186dc17c255d31e4	UNPROVEN						z:-3056:-2706		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3056:-2706:50673,210566|51054,210572|51054,211317|50667,211311	giran08_2124_075	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:1a5bf02c5550c83f7d43221a5533c6f9fb11a41cc2125432186dc17c255d31e4
NecropolisOfThePilgrims	1a644a094f10676256e9e90d6b2aff4c5ace3a8b54ef1bd5d7479da94407c3ff	UNPROVEN						z:-5446:-5296		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5446:-5296:50615,123229|51256,123227|51251,123840|50615,123839	ssq07_2121_ssq14	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|TOPOLOGY_CANDIDATES.tsv:1a644a094f10676256e9e90d6b2aff4c5ace3a8b54ef1bd5d7479da94407c3ff
TowerOfInsolence	1a92ae130e1bc8689e0de0eb417a153974cee25efb005a938b6dcae6b770fe33	UNPROVEN						z:2920:3270		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:2920:3270:113630,18089|115557,18118|115798,18610|115196,18792|114091,18791|113473,18545	aden39_2318_07	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:1a92ae130e1bc8689e0de0eb417a153974cee25efb005a938b6dcae6b770fe33
NecropolisOfThePatriots	1b4ae8465a8abe493a5a5e630cbd0b6b24a15098fd3fa61943b3345e3bfba139	UNPROVEN						z:-5207:-5057		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5207:-5057:-17090,81663|-16482,81658|-16487,82313|-17088,82306	ssq03_1920_ssq11	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:1b4ae8465a8abe493a5a5e630cbd0b6b24a15098fd3fa61943b3345e3bfba139
TowerOfInsolence	1b9733df6a323cccb89ba0fdde88ad2648aed0800f7f68f8c5f771a87b4077d8	UNPROVEN						z:7956:8156		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:7956:8156:115340,15564|115696,15368|115872,15808|115888,16304|115612,16660|115360,16444	aden30_2318_03	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:1b9733df6a323cccb89ba0fdde88ad2648aed0800f7f68f8c5f771a87b4077d8
CatacombOfDarkOmens	1c56d78ffdac1b0da447c1f7bd9a5e5e6504124a4c537474049ec9aeb883a57f	UNPROVEN						z:-4932:-4732		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4932:-4732:-13720,15280|-13060,15288|-13052,16628|-13728,16632	ssq03_1918_ssq14	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:1c56d78ffdac1b0da447c1f7bd9a5e5e6504124a4c537474049ec9aeb883a57f
IvoryTower	1efdf32e79e5f96cb692ebe8ca91b83fb7492c66a087ba318def9334fbcb1320	UNPROVEN						z:-4136:-3536		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4136:-3536:73616,14628|77552,15676|78108,20588|75168,20496|73480,18608	oren30_2218_15	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:1efdf32e79e5f96cb692ebe8ca91b83fb7492c66a087ba318def9334fbcb1320
NecropolisOfThePatriots	1efea4bba5b81c2a561533d3258518238916b263c144289587451b6ab186f89f	UNPROVEN						z:-5209:-5059		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5209:-5059:-20335,81661|-19005,81656|-19006,82324|-20325,82308	ssq03_1920_ssq04	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:1efea4bba5b81c2a561533d3258518238916b263c144289587451b6ab186f89f
CatacombOfTheHeretic	1f10b1e0161539b2693a8e7c25fe86d649c90e1e6317b0ab9241f893f1762c3f	UNPROVEN						z:-7938:-7788		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7938:-7788:-47452,-244894|-46855,-244893|-46860,-244259|-47451,-244259	ssq06_2122_ssq26	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:1f10b1e0161539b2693a8e7c25fe86d649c90e1e6317b0ab9241f893f1762c3f
CatacombOfTheWitch	1f561880f97126e32e40700300dca137db71500bd80bebf60a372495ecd8776f	UNPROVEN						z:-5464:-5264		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5464:-5264:145109,89637|145721,89637|145721,90275|145108,90275	ssq13_2420_ssq27	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:1f561880f97126e32e40700300dca137db71500bd80bebf60a372495ecd8776f
IvoryTower	1f6e197c43cb1167e00878263f5670f6f11f77fa1c7039595c753e66fca56aa0	UNPROVEN						z:-5348:-5148		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5348:-5148:80608,14032|82848,14204|82836,17716|79636,16232	oren29_2218_25	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:1f6e197c43cb1167e00878263f5670f6f11f77fa1c7039595c753e66fca56aa0
TowerOfInsolence	1f7aa929a57feededa2de9de922bf54b65b6aedcc6ab900e2f35dac12613514d	UNPROVEN						z:-684:-484		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-684:-484:115180,13808|116020,14156|115516,15224|115004,14944	aden36_2318_09	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:1f7aa929a57feededa2de9de922bf54b65b6aedcc6ab900e2f35dac12613514d
NecropolisOfSacrifice	1fb9d0bbebef28d7a6755b1711ab21ade35d35b033ee80737666ce28cead72d4	UNPROVEN						z:-5121:-4971		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5121:-4971:-43330,209922|-42679,209921|-42678,211805|-43330,211802	ssq01_1824_ssq02	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:1fb9d0bbebef28d7a6755b1711ab21ade35d35b033ee80737666ce28cead72d4
NecropolisOfThePatriots	1fff8e2713e4428de21c69fe59eb7071bccba6c94f95fccdb7e3a5c0449f2684	UNPROVEN						z:-5205:-5055		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5205:-5055:-19485,80383|-18884,80381|-18883,81024|-19486,81025	ssq03_1920_ssq06	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:1fff8e2713e4428de21c69fe59eb7071bccba6c94f95fccdb7e3a5c0449f2684
CatacombOfTheBranded	204bf5fbbd0b1cd84112187024d666cd80e20889e665fdec18c1ffa7f13dad09	UNPROVEN						z:-5013:-4863		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5013:-4863:50888,174598|51491,174598|51486,175236|50885,175235	ssq05_2123_ssq11	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:204bf5fbbd0b1cd84112187024d666cd80e20889e665fdec18c1ffa7f13dad09
CatacombOfTheBranded	205714bc055cbdc0623ac4a42269f59152b7078a9c22b716290386dcfc4f403f	UNPROVEN						z:-5014:-4864		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5014:-4864:46302,171254|48142,171258|48140,171913|46300,171917	ssq05_2123_ssq07	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:205714bc055cbdc0623ac4a42269f59152b7078a9c22b716290386dcfc4f403f
NecropolisOfMartyrdom	2080129e73c88403e827ddd95f20cffde7bba2c56776201f8cf70c75a473b7fd	UNPROVEN						z:-4860:-4660		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4860:-4660:119676,137048|121036,137080|121052,137752|119688,137720	ssq10_2322_ssq04	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:2080129e73c88403e827ddd95f20cffde7bba2c56776201f8cf70c75a473b7fd
CatacombOfDarkOmens	217066659815bde21ba98e7ad637d0e41fbcfcabab72e10a1d6c33ba75dfad9c	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:-13728,13200|-13064,13200|-13072,13800|-13720,13808	ssq03_1918_ssq15	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:217066659815bde21ba98e7ad637d0e41fbcfcabab72e10a1d6c33ba75dfad9c
IvoryTower	217709509636896b5442c4cab66946681d072c6d82c2dcabf1eddf099051eaec	UNPROVEN						z:-3780:-3480		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3780:-3480:93504,120|98056,44|98116,4884|96020,4616|93264,3452	oren31_2218_04	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:217709509636896b5442c4cab66946681d072c6d82c2dcabf1eddf099051eaec
NecropolisOfTheSaints	21c1af5b755e64f43abc4d48ae457dcaeb28f3a2d06908561482c05ae2558405	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:93447,214574|94051,214578|94043,215230|93443,215242	ssq08_2224_ssq19	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:21c1af5b755e64f43abc4d48ae457dcaeb28f3a2d06908561482c05ae2558405
TowerOfInsolence	21dd5b73d1286b655f16b3d3666130f6057e5e0d7495e9cc9534a2b49f876deb	UNPROVEN						z:5948:6148		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:5948:6148:112324,17684|112974,17290|113424,17752|112999,18372	aden28_2318_12	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:21dd5b73d1286b655f16b3d3666130f6057e5e0d7495e9cc9534a2b49f876deb
IvoryTower	226106c6653b35fb70c062dfb393942555e0ac499450918fea6706b15a41f36c	UNPROVEN						z:-4008:-2708		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4008:-2708:92196,8776|96640,9676|97980,10272|98048,18088|94764,16956|91924,11044	oren30_2218_06	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:226106c6653b35fb70c062dfb393942555e0ac499450918fea6706b15a41f36c
TowerOfInsolence	22894ed980b07d9ed7524684bbd0c3385a9aa278ab60c773f9653e8dd34873a7	UNPROVEN						z:888:1088		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:888:1088:115300,14424|116260,15200|116476,16280|116296,16916|115296,16512	aden37_2318_03	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:22894ed980b07d9ed7524684bbd0c3385a9aa278ab60c773f9653e8dd34873a7
NecropolisOfSacrifice	24200e656cbe6d203b91ed80eeafd780fc30f35bd6fa89a87c6ee5f26a7f9d98	UNPROVEN						z:-5115:-4965		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5115:-4965:-44683,209918|-44020,209918|-44030,211793|-44683,211795	ssq01_1824_ssq06	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:24200e656cbe6d203b91ed80eeafd780fc30f35bd6fa89a87c6ee5f26a7f9d98
CatacombOfTheApostate	245c4d2c36c72c11043e56fe9288223870f69234ae6ea13c8a40526a5fa0300f	UNPROVEN						z:-8196:-8046		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8196:-8046:-11300,-240803|-10694,-240799|-10695,-240161|-11294,-240161	ssq11_2220_ssq23	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:245c4d2c36c72c11043e56fe9288223870f69234ae6ea13c8a40526a5fa0300f
DevilsIsle	249a7831febb71267b349c4a78047ce2a4967ba751ecbd6d6090bb710f54ca14	UNPROVEN						z:-3632:-3432		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3632:-3432:48397,218429|49158,218215|49559,218856|48972,219565|48430,219304	giran08_2124_057	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:249a7831febb71267b349c4a78047ce2a4967ba751ecbd6d6090bb710f54ca14
NecropolisOfSacrifice	249f18a0a95fdea3e77c5b7f35d32ff0030ae000f355d1d260b3bd405c7683b0	UNPROVEN						z:-5119:-4969		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5119:-4969:-49970,209793|-48619,209811|-48623,210453|-49974,210453	ssq01_1824_ssq35	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:249f18a0a95fdea3e77c5b7f35d32ff0030ae000f355d1d260b3bd405c7683b0
TowerOfInsolence	24f120d6ef183ba4092b62202e07debb05f940f4b29915bc707450f25f68d331	UNPROVEN						z:-692:-492		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-692:-492:115844,15896|117436,15624|117420,16456|115824,16208	aden36_2318_07	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:24f120d6ef183ba4092b62202e07debb05f940f4b29915bc707450f25f68d331
DevilsIsle	24f298f8535b7f3ab04b423a1f31a8eaddc4eb10355216e08f63d31a5a904173	UNPROVEN						z:-4268:-3918		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4268:-3918:41938,201923|42319,201754|42475,202032|42158,202642|41856,202672	giran08_2124_008	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:24f298f8535b7f3ab04b423a1f31a8eaddc4eb10355216e08f63d31a5a904173
NecropolisOfMartyrdom	25b4d8712a378b3a94b41e2b2ead70258c7c0acd435aad08669bbb9acecaf212	UNPROVEN						z:-4864:-4664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4864:-4664:120566,135809|121170,135801|121158,136453|120568,136449	ssq10_2322_ssq06	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:25b4d8712a378b3a94b41e2b2ead70258c7c0acd435aad08669bbb9acecaf212
CatacombOfTheWitch	25c4cceb85a64afa16b7b0e9f45f60ba39f91ca897ddb0b228620c1b20b75648	UNPROVEN						z:-5464:-5264		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5464:-5264:145102,79366|145715,79366|145715,80003|145102,80003	ssq13_2420_ssq03	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:25c4cceb85a64afa16b7b0e9f45f60ba39f91ca897ddb0b228620c1b20b75648
NecropolisOfMartyrdom	2667a812e0761a158b3828cd6be5ed7c269e6adb626ea671cfdaad9a1b0565b1	UNPROVEN						z:-4872:-4672		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4872:-4672:118608,134356|119320,134348|119280,135712|118620,135704	ssq10_2322_ssq02	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:2667a812e0761a158b3828cd6be5ed7c269e6adb626ea671cfdaad9a1b0565b1
CatacombOfTheHeretic	269fe5493d1dd3df4d6f36d46af2be96eb6f4b22d1b1f86284dd0ba4ac20cba9	UNPROVEN						z:-7948:-7798		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7948:-7798:-43595,-247862|-42266,-247868|-42263,-247240|-43593,-247237	ssq06_2122_ssq30	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:269fe5493d1dd3df4d6f36d46af2be96eb6f4b22d1b1f86284dd0ba4ac20cba9
DevilsIsle	26cdc2a0529f8dbd600d5562ed30c3751a6d07d85bb89f83e12203b85e9cd4cc	UNPROVEN						z:-2740:-2540		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-2740:-2540:49135,207867|51120,207877|51116,209461|49131,209451	giran08_2124_078	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:26cdc2a0529f8dbd600d5562ed30c3751a6d07d85bb89f83e12203b85e9cd4cc
NecropolisOfTheSaints	28006d2f7dec79379a60a30c20ccb82a0d524a2f4513c2c22ade3ab1f72c74fe	UNPROVEN						z:-5480:-5280		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5480:-5280:91506,215777|92190,215773|92178,217125|91510,217141	ssq08_2224_ssq26	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:28006d2f7dec79379a60a30c20ccb82a0d524a2f4513c2c22ade3ab1f72c74fe
