route_id	from_kind	from_id	to_kind	to_id	candidate_mode	candidate_reason	map_region_loc_id	straight_line_distance	teleporter_source	existing_core_edge_id	validation_status	source_refs
generated.route.030e445276c1918e36096ffe	NODE	generated.farm.19c0a589d1bc2d64301130c3	NODE	generated.farm.b56a5054b7041ab56a681fcc	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1878			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml
generated.route.031e2e7e5e99d493c5d30f86	NODE	generated.farm.ab876f3b89c33badda134d81	NODE	generated.farm.b96dc88b87e7eb26ab972e23	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	3649			NEEDS_GEODATA	data/spawns/Aden/TheForbiddenGateway.xml|data/spawns/Aden/TheForbiddenGateway.xml
generated.route.0323401628ca5103fcbba5d6	NODE	generated.farm.861abe7bdc2110db16a254d3	NODE	generated.farm.cc692f25ee022363dd1249a9	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	1466			NEEDS_GEODATA	data/spawns/Oren/SelMahums.xml|data/spawns/Oren/SelMahums.xml
generated.route.03329533c6f9f879fbbdfe5c	NODE	generated.farm.7c5628622e705f7eb1738296	NODE	generated.farm.bb9940c1a587258ea647b64a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	1889			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheApostate.xml|data/spawns/Catacombs/CatacombOfTheApostate.xml
generated.route.03380debe3cb7344f6ffa84e	NODE	generated.farm.2911251084b08505e39319f2	NODE	generated.farm.519514043532f98ece428def	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	1828			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.034ef1902d5d38d0b373ccfa	NODE	generated.farm.5fc770905b0931b48fab1c97	NODE	generated.farm.ebee71af4c106280a889e42e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	0			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.034f8718e31a636d66bf680f	NODE	generated.farm.fb4aa6df46d1f9f35c80dc1a	NODE	generated.farm.db86f2593f9fdb167d1f828d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	7706			NEEDS_GEODATA	data/spawns/Giran/GorgonFlowerGarden.xml|data/spawns/Giran/GorgonFlowerGarden.xml
generated.route.0351c3f1b8325316998c5441	NODE	generated.farm.38520d85788548d726048a27	NODE	generated.farm.be06b7111423fba073a46061	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2070			NEEDS_GEODATA	data/spawns/Goddard/WallOfArgos.xml|data/spawns/Goddard/WallOfArgos.xml
generated.route.037a3f387475652cd12ebbfe	NODE	generated.farm.62da445c2999814b70bb9601	NODE	generated.farm.b3e4fad9c72a487ee5fdfc10	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	2152			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.037d4cb38697730741380f77	NODE	generated.farm.b9782be0e1602ce467345e63	NODE	generated.farm.efd79ebd97778ab82168ca37	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	2386			NEEDS_GEODATA	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Aden/BlazingSwamp.xml
generated.route.038576bd8c0e287967040cd1	TELEPORTER_NPC	30716	SOURCE_LOCATION	84915,15969,-4289	TELEPORT_FACT	NORMAL|Underground Shopping Area			data/teleporters/others/IvoryTower/30716.xml		FACTUAL_TELEPORT	data/teleporters/others/IvoryTower/30716.xml
generated.route.038c6f45b3b7ce948f186475	NODE	generated.farm.048262d0a0afc6801ebc8cd1	NODE	generated.farm.bae3f60b431608225a0016a7	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	3909			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.038d2259a32cd2e60ef56ead	NODE	generated.farm.7467d33233fdc7ed68d3f0d8	NODE	generated.farm.6f1db536464f9907173f6114	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	4834			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.038eb0f8481b43021ac0958e	NODE	generated.farm.8b7069c5c6bc7659d2706bdd	NODE	generated.farm.703997ba81bcd919a63f6cb7	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	3257			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|data/spawns/Catacombs/NecropolisOfThePilgrims.xml
generated.route.039a6852960762f5beb4caea	NODE	generated.farm.32d541eb5bd1beab4c9faee1	NODE	generated.farm.f3ffce4093a3b6d679015437	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	7349			NEEDS_GEODATA	data/spawns/Dion/TanorCanyon.xml|data/spawns/Dion/TanorCanyon.xml
generated.route.03a5877924cfe67889c3dd57	NODE	generated.farm.626f971fc6ee8dbde1859cd6	NODE	generated.farm.d7ed0a7c149078224dcac518	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	3661			NEEDS_GEODATA	data/spawns/Giran/GorgonFlowerGarden.xml|data/spawns/Giran/GorgonFlowerGarden.xml
generated.route.03ac5906b2d4e2c477afdba1	NODE	generated.farm.5ea927f82fbd1e4fce30509f	NODE	generated.farm.63219ca1a8fdc4e5a980373d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2084			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.03acd6dcd00deda5cd57c555	TELEPORTER_NPC	35184	SOURCE_LOCATION	81749,149171,-3464	TELEPORT_FACT	OTHER|Giran Town Square			data/teleporters/chamberlain/35184.xml		FACTUAL_TELEPORT	data/teleporters/chamberlain/35184.xml
generated.route.03b8d419c394fd813988dbd0	TELEPORTER_NPC	35605	SOURCE_LOCATION	165054,-47861,-3560	TELEPORT_FACT	OTHER|Wall of Argos			data/teleporters/clanhall/Goddard/35605.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Goddard/35605.xml
generated.route.03c07927adfe8af047d1d7f2	TELEPORTER_NPC	35555	SOURCE_LOCATION	113903,-108752,-860	TELEPORT_FACT	OTHER|Ice Merchant Cabin			data/teleporters/chamberlain/35555.xml		FACTUAL_TELEPORT	data/teleporters/chamberlain/35555.xml
generated.route.03d4ee7aa6f466571eefacb4	TELEPORTER_NPC	35455	SOURCE_LOCATION	88342,147329,-3400	TELEPORT_FACT	OTHER|East Gate Entrance			data/teleporters/clanhall/Giran/35455.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Giran/35455.xml
generated.route.03d57919bdf3d6710d3ad3fa	NODE	generated.farm.3ec423fd29deeac7ab56455f	NODE	generated.farm.d3a3fac1d3b8aa458ac2ac2a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	765			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.03d70f14c952c08de7f28648	NODE	generated.farm.29012f83a0283cfb166c7852	NODE	generated.farm.a82ebdfea096fa4de12aa744	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	2955			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.03de6170a129584472a14c5a	NODE	generated.farm.6309ee05f1dd88c8f2b781bb	NODE	generated.farm.88167ed9cfc2e62eb64eb322	REGION_LINK	same_instance_bucket_nearest_4_degree_4_distance_le_12000		10323			NEEDS_GEODATA	data/spawns/Dion/TanorCanyon.xml|data/spawns/Dion/TanorCanyon.xml
generated.route.03e274d68f3d9ab9ce18f12c	NODE	generated.farm.0207a09bbbb16a46b95706bd	NODE	generated.farm.8f0179c69efdde951eef0b90	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	883			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.03f5ea2d58215505d5a4794a	TELEPORTER_NPC	30134	SOURCE_LOCATION	-117251,46771,360	TELEPORT_FACT	NORMAL|Kamael Village			data/teleporters/town/30134.xml		FACTUAL_TELEPORT	data/teleporters/town/30134.xml
generated.route.03f88bbe2e6c45e62d75b843	NODE	generated.farm.379b7c8dc7071c1dc4c0f575	NODE	generated.farm.bfe4067840fb89bf5737c6ae	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1810			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.03fa5153e3a2a39185ca5d2e	NODE	generated.farm.0f3b8c82251c8dddfa049825	NODE	generated.farm.d3d367fe2d4130dd5678c2ae	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	2189			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.040c7dc5b93f882e05dd9ef5	NODE	generated.farm.5d0067611c547581586c60e5	NODE	generated.farm.f677874bb672d33a5a17e152	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	0			NEEDS_GEODATA	data/spawns/Oren/TimakOutpost.xml|data/spawns/Oren/TimakOutpost.xml
generated.route.040f96028603b0fd23518289	NODE	generated.farm.01357667cd5a6320db41d60a	NODE	generated.farm.d52af2d39839c991754d789a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2883			NEEDS_GEODATA	data/spawns/Goddard/KetraOrcOutpost.xml|data/spawns/Goddard/KetraOrcOutpost.xml
generated.route.0413ec5f3176fc5d8ea999f1	NODE	generated.farm.05186a42b4f9cc2c49f31208	NODE	generated.farm.93c7bb49b1bdbae31b30a138	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	5374			NEEDS_GEODATA	data/spawns/Goddard/WallOfArgos.xml|data/spawns/Goddard/WallOfArgos.xml
generated.route.0423b6824aab1d97195d5531	NODE	generated.farm.433babbca558d5c56d07776f	NODE	generated.farm.5d6070c76d0a6a17a9969444	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	1941			NEEDS_GEODATA	data/spawns/Dion/ExecutionGrounds.xml|data/spawns/Dion/ExecutionGrounds.xml
generated.route.0443d2cee151ea363d1b0a17	NODE	generated.farm.0c35b57afe28e785323cf988	NODE	generated.farm.b7f684d8f07ba79fc2d47be5	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	5822			NEEDS_GEODATA	data/spawns/Giran/DeathPass.xml|data/spawns/Giran/DeathPass.xml
generated.route.04449b2f23357e08cc20f612	NODE	generated.farm.9325a61d37584f81c64ce8a6	NODE	generated.farm.f1730e68364f26634a051e3a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	4033			NEEDS_GEODATA	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Aden/BlazingSwamp.xml
generated.route.044ba3de3c5d2b5657fe1873	NODE	generated.farm.43b6d9eeadfec551235c2869	NODE	generated.farm.c2aeec8c90096994fcd4d74c	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	3265			NEEDS_GEODATA	data/spawns/Dion/ExecutionGrounds.xml|data/spawns/Dion/ExecutionGrounds.xml
generated.route.044d7ef12e561b96239efc22	NODE	generated.farm.01196fc406e6183446f2b1c4	NODE	generated.farm.21dd5b73d1286b655f16b3d3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	60			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.044e70adb8b7da4eb674f9da	NODE	generated.farm.0c4956961495a7ebf596e350	NODE	generated.farm.4e7054639a64e2524759bcca	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2044			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.0450b87c9add3b09469374ac	NODE	generated.farm.5241a753fc2261cfc117ac7b	NODE	generated.farm.e269dd2bb5fea15e58770846	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	1778			NEEDS_GEODATA	data/spawns/Goddard/HotSprings.xml|data/spawns/Goddard/HotSprings.xml
generated.route.0459994d3e7c760efc2ac367	NODE	generated.farm.87c6db395f6b9b474b17558f	NODE	generated.farm.f1730e68364f26634a051e3a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	4386			NEEDS_GEODATA	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Aden/BlazingSwamp.xml
generated.route.046dbc33b27953705dd033a9	NODE	generated.farm.5ca91d92e71a0bcc1a94a29a	NODE	generated.farm.84775e27285f7385514d76aa	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1659			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.04889711fb9cc7a6ae70e582	NODE	generated.farm.9d014bd9ccd68be29c608a6f	NODE	generated.farm.791d613fe67f9d67164f2918	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	5692			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.0488d5be442bb40a36bda586	TELEPORTER_NPC	35927	SOURCE_LOCATION	125740,-40864,-3736	TELEPORT_FACT	OTHER|Varka Silenos Barracks			data/teleporters/fortress/Goddard/Borderland.xml		FACTUAL_TELEPORT	data/teleporters/fortress/Goddard/Borderland.xml
generated.route.04929902b348a972cf6afc1d	NODE	generated.farm.505306092588c549556b4acb	NODE	generated.farm.ccaa508332213007e3784b5b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	915	4230			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfDarkOmens.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
generated.route.049d816b27c409c87d27e711	TELEPORTER_NPC	35548	SOURCE_LOCATION	77544,-149869,-355	TELEPORT_FACT	OTHER|			data/teleporters/doorman/35548.xml		FACTUAL_TELEPORT	data/teleporters/doorman/35548.xml
generated.route.04a7f97a672719ce2d443f4a	NODE	generated.farm.60400f404b080bf2a189d52b	NODE	generated.farm.9d67dc7c4da9dc133ce33ff2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	2259	2003			NEEDS_GEODATA	data/spawns/Others/KrateisCube.xml|data/spawns/Others/KrateisCube.xml
generated.route.04b05f7b56001039199087dd	TELEPORTER_NPC	50009	SOURCE_LOCATION	21362,51122,-3688	TELEPORT_FACT	OTHER|Elven Forest			data/teleporters/others/50009.xml		FACTUAL_TELEPORT	data/teleporters/others/50009.xml
generated.route.04b49b8e5d2d23be8b146357	NODE	generated.farm.994d8e732304b2ebfea26a53	NODE	generated.farm.c93e2c94d430b5b9f74a990f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	910	7517			NEEDS_GEODATA	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
generated.route.04cb0182e144a22d87583a92	NODE	generated.farm.3236e8990f1472c15614db02	NODE	generated.farm.9f2999152d0bde899d8b5a16	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	392			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.04cbc7a82a02b8961022d205	NODE	generated.farm.386ed9c84c303944c5da7663	NODE	generated.farm.4b2913db19c188b1c443f532	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	2426			NEEDS_GEODATA	data/spawns/Oren/IvoryTower.xml|data/spawns/Oren/OutlawForest.xml
generated.route.04cd064bef8c811ea4f668a1	NODE	generated.farm.249f18a0a95fdea3e77c5b7f	NODE	generated.farm.42c21eb147079f78824965a1	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	2375			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfSacrifice.xml|data/spawns/Catacombs/NecropolisOfSacrifice.xml
generated.route.04d1294d32edbb14ee4a4d90	NODE	generated.farm.16ff11210a125a9bcc695726	NODE	generated.farm.e63eebe6d2e8eb9e622a464b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	1200			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.04f3ffc19eb751a445274103	TELEPORTER_NPC	32645	SOURCE_LOCATION	173492,-112272,-5192	TELEPORT_FACT	OTHER|			data/teleporters/others/32645.xml		FACTUAL_TELEPORT	data/teleporters/others/32645.xml
generated.route.05122a490aa0806d034be910	TELEPORTER_NPC	36210	SOURCE_LOCATION	147728,-56331,-2776	TELEPORT_FACT	OTHER|Goddard Town Square			data/teleporters/fortress/Aden/Western.xml		FACTUAL_TELEPORT	data/teleporters/fortress/Aden/Western.xml
generated.route.0512e783e62c3119ee468f17	TELEPORTER_NPC	35447	SOURCE_LOCATION	191754,56760,-7624	TELEPORT_FACT	OTHER|Giant's Cave Lower Layer			data/teleporters/clanhall/Aden/35447.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Aden/35447.xml
generated.route.0521e824ebd548a7c9113314	NODE	generated.farm.8f89e199e3fc89ebd7995bb9	NODE	generated.farm.bd81aa1075af3604cd64d993	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1318			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.052e95f701947c25b45a5750	NODE	generated.farm.79aca9d90374884f9ec68318	NODE	generated.farm.d53c67cedf4cb3c8d303ef63	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	4014			NEEDS_GEODATA	data/spawns/Goddard/VarkaSlenosOutpost.xml|data/spawns/Goddard/VarkaSlenosOutpost.xml
generated.route.05314a58e46bda8f81386dcf	NODE	generated.farm.89fc984a9433fa62ba189eed	NODE	generated.farm.eb75424a3e4eeefbb5420d09	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2023			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.053b7f3a3dc2ec0766904a71	NODE	generated.farm.1bc0806803391550b59b5dd7	NODE	generated.farm.df677844f3af094815e984cc	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	1984			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.053e19490b02ed0d063c3f24	NODE	generated.farm.949cc8840a4b22536e78e91c	NODE	generated.farm.d13bbfb6ea5b5fdd203afabc	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	63			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.0542235aa85819d645f1aea8	TELEPORTER_NPC	31275	SOURCE_LOCATION	-87328,142266,-3640	TELEPORT_FACT	NOBLES_TOKEN|Gludin Arena			data/teleporters/town/31275.xml		FACTUAL_TELEPORT	data/teleporters/town/31275.xml
generated.route.0552eaa58d3d7305d3204c7b	TELEPORTER_NPC	35439	SOURCE_LOCATION	147450,28081,-2294	TELEPORT_FACT	OTHER|Village Square			data/teleporters/clanhall/Aden/35439.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Aden/35439.xml
generated.route.0568bc699b5ce46fbd1fdc28	NODE	generated.farm.4741e0e2658dab967bac36be	NODE	generated.farm.f0d9c7a52966b80171ef9407	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	3422			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.0569364b456c304e1e10d251	NODE	generated.farm.8617b63ea20934a38dd21d96	NODE	generated.farm.dfa361a41e45f022c733bef7	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	4341			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.0575d982900fc0ad92bdeaf3	NODE	generated.farm.ab194214ac2720f8cd32aa40	NODE	generated.farm.ee7127508c6d3d4aa824832a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	609			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.057e0ebac090aa5ca0086cbc	TELEPORTER_NPC	35316	SOURCE_LOCATION	80987,182423,-3504	TELEPORT_FACT	OTHER|Field of Silence			data/teleporters/chamberlain/35316.xml		FACTUAL_TELEPORT	data/teleporters/chamberlain/35316.xml
generated.route.0580fcf5977200b3cc5225a0	NODE	generated.farm.6c1f8868af8fe2f7ca6a5c73	NODE	generated.farm.c7f22f88c6dcf287c654bcd8	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	915	2770			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfDarkOmens.xml|data/spawns/Catacombs/CatacombOfDarkOmens.xml
generated.route.05836eb1015fff01f44add36	NODE	generated.farm.344969dd30e86158807cebbf	NODE	generated.farm.8a7bb9fc5fe46b8eedb998ea	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	1009			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.058a70a75e0eb81b8c17726a	NODE	generated.farm.54b237e07fcb1dad679d3b8b	NODE	generated.farm.623166366767e0c13c919ee7	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	0			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.058acb96ca8db2693fa3bb6b	TELEPORTER_NPC	35396	SOURCE_LOCATION	-83331,148563,-3148	TELEPORT_FACT	OTHER|North Gate Entrance			data/teleporters/clanhall/Gludin/35396.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Gludin/35396.xml
generated.route.058f4804a737b7c8629a7b57	NODE	generated.farm.c627437aa0dd177a96cdbf02	NODE	generated.farm.f1f2986f0b88ff489e67d1b1	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	915	1083			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfDevotion.xml|data/spawns/Catacombs/NecropolisOfDevotion.xml
generated.route.0595983a723f21e0f8f64e2e	NODE	generated.farm.2b4188b0ab61c62d92bc2a5b	NODE	generated.farm.394d01a43ab95d6a6bdd5ada	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	2527			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheHeretic.xml|data/spawns/Catacombs/CatacombOfTheHeretic.xml
generated.route.05b0d842cbaf079fdd2e89f0	TELEPORTER_NPC	32714	SOURCE_LOCATION	43835,-47749,-792	TELEPORT_FACT	OTHER|			data/teleporters/others/32714.xml		FACTUAL_TELEPORT	data/teleporters/others/32714.xml
generated.route.05b559723d54b09650031860	TELEPORTER_NPC	31115	SOURCE_LOCATION	46217,170290,-4983	TELEPORT_FACT	OTHER|			data/teleporters/dungeon/31115.xml		FACTUAL_TELEPORT	data/teleporters/dungeon/31115.xml
generated.route.05bc4c5b4ae377edf7f0e174	NODE	generated.farm.d5eeb181c4f9ca79617d8420	NODE	generated.farm.faefa58426223647157f9577	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1228			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.05cce40fcaed7737b7406b32	NODE	generated.farm.aace0651738c0bed93657712	NODE	generated.farm.58c12a75046452e4b831cec2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	913	3553			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfThePatriots.xml|data/spawns/Catacombs/NecropolisOfThePatriots.xml
