band	rank	coverage_key	source_path	source_zone	npc_level_min	npc_level_max	target_anchor_id	anchor_validation_status	active_anchor	current_reachable	teleporter_npc_id	transition_id	native_destination_name	destination_x	destination_y	destination_z	destination_connector_id	source_anchor_id	source_current_reachable	missing_hub	missing_local_route	closed_or_multifloor	estimated_new_geo_checks	selection_status	selection_reason
52-60	69	a2c14e0cd9953f66d916804fa7a9cbb0d14f60745b6d2f542672e31856ca7f12	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_07	58	60	generated.farm.a2c14e0cd9953f66d916804f.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	70	afb1a9d3ae70e21367436a2a7b937cd4a43a555027486d4bc215d5fe4c57d596	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_21	58	60	generated.farm.afb1a9d3ae70e21367436a2a.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	71	dcad63b41474b17a5f66a4d902baeb9de99999f1d8c8b9107d6c41acb6c5c171	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_20	58	60	generated.farm.dcad63b41474b17a5f66a4d9.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	72	dd8998dc34e99ec5403ff86dc7248bddd676c99af4de5b7ddedb5814295480fc	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_23	58	60	generated.farm.dd8998dc34e99ec5403ff86d.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	73	e06f8aa476daf014d66105f968c94b7cfbca33f7c8c98106c5ae6796290825c4	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_24	58	60	generated.farm.e06f8aa476daf014d66105f9.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	74	20256a31878b4e410225997ac191b2bb20bf28805d260e4fc48fe03ca2e620b6	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_07	60	62	generated.farm.20256a31878b4e410225997a.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	75	87e94226a74f6dd3ab7e9190eaad4d346ed2513821f3cd71c7c79b3359719057	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_34	60	62	generated.farm.87e94226a74f6dd3ab7e9190.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	76	af862d6f14f367ce7dea61914aff1da694e3f79e85b544bf9a785216f8615bcf	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_32	60	62	generated.farm.af862d6f14f367ce7dea6191.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	77	b96dc88b87e7eb26ab972e23b5118d22806e2b65257e4c04ca9be56a1b2fe135	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_36	60	62	generated.farm.b96dc88b87e7eb26ab972e23.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	78	e5bcab3004a37864ae397a8dcfe1a816ccfa148493ba44f3802b2d8fae93165e	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_05	60	62	generated.farm.e5bcab3004a37864ae397a8d.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	79	f52221bcf58ff29649dbe70969e69492651eaf05b485ab62ea283526b42e4641	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_33	60	62	generated.farm.f52221bcf58ff29649dbe709.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	80	18370efc542e6aeda7486615ebf310b9d8770debc611a24670ef2cb21db58a77	data/spawns/Aden/WarTornPlains.xml	aden27_2418_17	50	53	generated.farm.18370efc542e6aeda7486615.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	81	3030cfc3e7962e4bec834c00f74f91722cac4d19bc94665467e583a7ef266cbb	data/spawns/Aden/WarTornPlains.xml	aden27_2418_20	50	53	generated.farm.3030cfc3e7962e4bec834c00.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	82	83f460380ce76ad83bcf07f538baaa152dcfc4e13b765127247fa5597d38a7c2	data/spawns/Aden/WarTornPlains.xml	aden27_2418_21	50	53	generated.farm.83f460380ce76ad83bcf07f5.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	83	90245548d7b8dc4d61daf41a807a8807fcef3cb94943353406ef38dbdb4f3581	data/spawns/Aden/WarTornPlains.xml	aden27_2418_18	50	53	generated.farm.90245548d7b8dc4d61daf41a.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	84	dbe6494cde53da562d91f73868fa2e861360a0e9a0871ace4cd63b0ae3fbd685	data/spawns/Aden/WarTornPlains.xml	aden27_2418_19	50	53	generated.farm.dbe6494cde53da562d91f738.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	85	0b119dad27efc1140c9306343d8a281fada0a3e70eb89fa6c0276291f0eae032	data/spawns/Giran/DeathPass.xml	giran06_2221_02	35	57	generated.farm.0b119dad27efc1140c930634.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	86	22ac7b4f76e69d2ea433e443c68069f91f6306e6a9a644289f1cb982fc798cce	data/spawns/Giran/DeathPass.xml	giran06_2221_drake	54	57	generated.farm.22ac7b4f76e69d2ea433e443.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	87	d8c188d8c546c9ea6887a538c3b0edd7fc5df431a28a3143884de980e77aec73	data/spawns/Giran/DeathPass.xml	giran06_2221_drake3	54	57	generated.farm.d8c188d8c546c9ea6887a538.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	88	1293ef162e479b96da1b6c37577b14fd8551f340eeec8d90355b7a6403c50626	data/spawns/Giran/DevilsIsle.xml	giran08_2124_096	53	54	generated.farm.1293ef162e479b96da1b6c37.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	89	16ff11210a125a9bcc695726915aee8858bc63f6bb36435efe202e280a881c67	data/spawns/Giran/DevilsIsle.xml	giran08_2124_084	52	53	generated.farm.16ff11210a125a9bcc695726.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	90	197f72e29e8bdd3eb57c5280f1abe6fad853dbcc50b2cb9c7d90752deb700dd8	data/spawns/Giran/DevilsIsle.xml	giran08_2124_081	51	54	generated.farm.197f72e29e8bdd3eb57c5280.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	91	26cdc2a0529f8dbd600d5562ed30c3751a6d07d85bb89f83e12203b85e9cd4cc	data/spawns/Giran/DevilsIsle.xml	giran08_2124_078	51	54	generated.farm.26cdc2a0529f8dbd600d5562.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	92	28f24d17defb1e40d4c3f2720984755d1506822b57d5f79609094d76b122082c	data/spawns/Giran/DevilsIsle.xml	giran08_2124_074	51	54	generated.farm.28f24d17defb1e40d4c3f272.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	93	2b62b01782e484a9d8d6e20d934acfea0f6de17efa4df7d313283b5a09099b66	data/spawns/Giran/DevilsIsle.xml	giran08_2124_066	50	54	generated.farm.2b62b01782e484a9d8d6e20d.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	94	3f6dc2670fb114808c8d7b12356d821c937080fcf8f541427361b6aae446fa31	data/spawns/Giran/DevilsIsle.xml	giran08_2124_085	52	53	generated.farm.3f6dc2670fb114808c8d7b12.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	95	40af9f40b57ea9cd42e3aaf70d0b04039c0bffc549aa7c89f7d859df43630ca2	data/spawns/Giran/DevilsIsle.xml	giran08_2124_097	53	53	generated.farm.40af9f40b57ea9cd42e3aaf7.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	96	41f9a2919fea6b533d03885dcf0c001cb4391f65f69e69e261f87d359902a408	data/spawns/Giran/DevilsIsle.xml	giran08_2124_083	52	53	generated.farm.41f9a2919fea6b533d03885d.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	97	516fe93c4e16a4610b09d4c0d809e33c47119036f21e29bef7f2577db4f02c88	data/spawns/Giran/DevilsIsle.xml	giran08_2124_094	53	54	generated.farm.516fe93c4e16a4610b09d4c0.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	98	562889de3bc9c19b5901bd74debf8b1fe224143496bda9511051d7afe2397efa	data/spawns/Giran/DevilsIsle.xml	giran08_2124_086	52	52	generated.farm.562889de3bc9c19b5901bd74.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	99	58e7efa4ffc5c3fe89bc3822fc5e5d5bb589d903243cee5f4328d0c7f229951b	data/spawns/Giran/DevilsIsle.xml	giran08_2124_095	53	54	generated.farm.58e7efa4ffc5c3fe89bc3822.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	100	5bb65a568a31ac59423e5f35080cd466b59bae6997312e4f1982f863d61680c5	data/spawns/Giran/DevilsIsle.xml	giran08_2124_093	53	54	generated.farm.5bb65a568a31ac59423e5f35.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	101	727636f611ea22b87fae9606c959d08838740b18ecadf47081a5b50bf6b18a29	data/spawns/Giran/DevilsIsle.xml	giran08_2124_077	52	53	generated.farm.727636f611ea22b87fae9606.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	102	7690ff7815711ed728f8fed1e7e9923ebdc4e7614a4194af0cba11c40eac3265	data/spawns/Giran/DevilsIsle.xml	giran08_2124_082	52	53	generated.farm.7690ff7815711ed728f8fed1.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	103	854e7ba9648bfb44a6bd4bdce7f22b29ff3b541fcae131819401ec43b1ba1313	data/spawns/Giran/DevilsIsle.xml	giran08_2124_088	52	54	generated.farm.854e7ba9648bfb44a6bd4bdc.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	104	8e98797f6fb795a46cd4d96275faf2210f860cf51c880126e3cca40161c3889f	data/spawns/Giran/DevilsIsle.xml	giran08_2124_098	54	54	generated.farm.8e98797f6fb795a46cd4d962.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	105	8f6454d7218e4df02a4bb6dd4de956a378e6956608d434d524a20d9d4e630622	data/spawns/Giran/DevilsIsle.xml	giran08_2124_091	54	54	generated.farm.8f6454d7218e4df02a4bb6dd.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	106	93d3857fae924cae1a747693dea8c5a867f36fcafc9db07c912b3011fa3541a8	data/spawns/Giran/DevilsIsle.xml	giran08_2124_068	50	54	generated.farm.93d3857fae924cae1a747693.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	107	9e55866a98bd50589854bf43a66d62494afb3901b68d7d0436fe12ff2e2c4ba5	data/spawns/Giran/DevilsIsle.xml	giran08_2124_089	53	53	generated.farm.9e55866a98bd50589854bf43.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	108	a369af9a2363f4ba9b2c0046daf460d585b71c87ecfba95258b53bf8ee2dc112	data/spawns/Giran/DevilsIsle.xml	giran08_2124_069	50	54	generated.farm.a369af9a2363f4ba9b2c0046.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	109	abe6ab0befb2a33740ddcdc4472c2a807a4bdd0fb4f907915b76940b98f9bd7d	data/spawns/Giran/DevilsIsle.xml	giran08_2124_090	53	53	generated.farm.abe6ab0befb2a33740ddcdc4.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	110	dad828b80defa2994537f4a4fd0fac61605cc7634efeb982a005fc0292f4a96b	data/spawns/Giran/DevilsIsle.xml	giran08_2124_087	53	53	generated.farm.dad828b80defa2994537f4a4.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	111	e63eebe6d2e8eb9e622a464b362dcc2f0ba45de5d83afa2854c9df22a5013dff	data/spawns/Giran/DevilsIsle.xml	giran08_2124_080	52	52	generated.farm.e63eebe6d2e8eb9e622a464b.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	112	e667f5ba6ea5fcda728a4fad75cb3957a2025bc29fda7070a0d17bc713272f9b	data/spawns/Giran/DevilsIsle.xml	giran08_2124_092	53	54	generated.farm.e667f5ba6ea5fcda728a4fad.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	113	2ca4fa125dfd73cdb98c1f326113e77aebe7ccb87bcc23a621caffc0f4ca0e62	data/spawns/Giran/DragonValley.xml	giran06_cave_01	53	59	generated.farm.2ca4fa125dfd73cdb98c1f32.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	114	5ab6f6f6261ef7c395ac3f113c41dfcf8674bfea1360a89e6d697bb84e3b2092	data/spawns/Giran/DragonValley.xml	giran06_cave_03	45	59	generated.farm.5ab6f6f6261ef7c395ac3f11.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	115	364bdc299332b25ec0c683bb6967aed4d0d759a6ad98a31c4492c3681ab3d05a	data/spawns/Giran/HardinsAcademy.xml	giran06_2221_17	38	56	generated.farm.364bdc299332b25ec0c683bb.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	116	2deb65fd6ec329437e8d541685d72b51670f5a91f79d1d44415d044100432bb9	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_46	52	55	generated.farm.2deb65fd6ec329437e8d5416.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	117	3cb1c1d79e0498e5d152216959f94d992361e835f4e890d94bc4918c9b57d69f	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_48	50	52	generated.farm.3cb1c1d79e0498e5d1522169.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	118	49f6b74a291fc7141e19e5008a616c58e159eedf79769d68adc12515bf378802	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_60	51	53	generated.farm.49f6b74a291fc7141e19e500.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	119	63ee95c372eedecedf6f17ad25011c29a083bf8c2fdf718a7d21cfffb7f927bd	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_65	51	53	generated.farm.63ee95c372eedecedf6f17ad.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	120	7d84f06f0998ac36341317f12efcede8e0e4d1e42c5a106d5ad358106b843b67	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_58	51	53	generated.farm.7d84f06f0998ac36341317f1.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	121	89fc984a9433fa62ba189eed42fd142ed21ec94fd763456364b2be73aaf67c6d	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_52	52	55	generated.farm.89fc984a9433fa62ba189eed.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	122	8db459ce91585a6f27d58c2080c761517064e9d9717912d61c2574e5e8ded25f	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_64	51	53	generated.farm.8db459ce91585a6f27d58c20.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	123	9320f8c6ae6154ddebc3b8ce3472bcfee1b4918b306b2622fb19a2c09eceb437	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_49	50	52	generated.farm.9320f8c6ae6154ddebc3b8ce.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	124	955f25f2fb420fa321732753350e3ab2673d1ba1ae136a419df5a55535657ff0	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_63	51	53	generated.farm.955f25f2fb420fa321732753.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	125	a422f06e079ff506733f237d03dbc08719fcef1c4fbf608236a69ebacb267f40	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_56	50	52	generated.farm.a422f06e079ff506733f237d.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	126	b4626075d51221fce84f3f7209a66fcf1350e78104b1b1b769c2f026795dc620	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_57	51	53	generated.farm.b4626075d51221fce84f3f72.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	127	b79c487be7a8ccd64589c06e82c50221d54807e95dd13ab1f11e473523477e72	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_54	52	55	generated.farm.b79c487be7a8ccd64589c06e.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	128	eb75424a3e4eeefbb5420d099ce6967cb01339e4647141a676b50da645d6eafc	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_51	52	55	generated.farm.eb75424a3e4eeefbb5420d09.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	129	0ab812bf0b47d6ba86506d98ef82020174b329142da1dcee56c5dc3a3d56938c	data/spawns/Innadril/FieldOfSilence.xml	FieldOfSilence	35	84	generated.farm.0ab812bf0b47d6ba86506d98.anchor	UNSUPPORTED_POINT_AREA	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	130	217709509636896b5442c4cab66946681d072c6d82c2dcabf1eddf099051eaec	data/spawns/Oren/IvoryTower.xml	oren31_2218_04	50	52	generated.farm.217709509636896b5442c4ca.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	131	4b2913db19c188b1c443f53280728dddd18943b52d524eac1580d066b61abfbc	data/spawns/Oren/IvoryTower.xml	oren31_2218_03	50	52	generated.farm.4b2913db19c188b1c443f532.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	132	007050947db80bb33f6da5413c4687dc1986d402cbcbf213991aa408a07c7087	data/spawns/Oren/OutlawForest.xml	oren31_2217_15	50	53	generated.farm.007050947db80bb33f6da541.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	133	082630cbfb9e003becfd5e5f2ac0893633dfd0a92550eb8beff5d76ab452c83e	data/spawns/Oren/OutlawForest.xml	oren31_2217_08	50	55	generated.farm.082630cbfb9e003becfd5e5f.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	134	1065c1efd4b13d6c63db1009138857bd7eef71f2a5f2e48095df7f46d9c1b591	data/spawns/Oren/OutlawForest.xml	oren31_2317_03	50	55	generated.farm.1065c1efd4b13d6c63db1009.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	135	113733b198dc77f763138881ebdea2d42442ed66a313613455add26872363134	data/spawns/Oren/OutlawForest.xml	oren31_2217_13	50	53	generated.farm.113733b198dc77f763138881.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	136	1ed4242b5a9e577721aa327b6504f00b9cf53a9d074a96b3b9768090418a09e4	data/spawns/Oren/OutlawForest.xml	oren31_2217_20	50	52	generated.farm.1ed4242b5a9e577721aa327b.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	137	2cef08e389a3f674bd0d0152f267b00a4ecadafa70dfde7a39f48a9a6dc4b3cd	data/spawns/Oren/OutlawForest.xml	oren31_2217_25	50	55	generated.farm.2cef08e389a3f674bd0d0152.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	138	386ed9c84c303944c5da76639d66b9e1623ecbbd7d067f48c6b012f54a10b32e	data/spawns/Oren/OutlawForest.xml	oren31_2217_11	50	52	generated.farm.386ed9c84c303944c5da7663.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	139	39b9715016aaff2d1521464a9684f91e9f73a42b9d4e9333bcade1f2118a1eec	data/spawns/Oren/OutlawForest.xml	oren31_2217_14	50	53	generated.farm.39b9715016aaff2d1521464a.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	140	40e22246beb9f13a6d768f01e71b3d423c3a493e5e81b197013ad23d7b5af618	data/spawns/Oren/OutlawForest.xml	oren31_2217_19	50	52	generated.farm.40e22246beb9f13a6d768f01.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	141	46924e2ec59bdd011a0303eba772f8fdea91bf029c20c5ed6c51cc299857ecac	data/spawns/Oren/OutlawForest.xml	oren31_2217_21	50	52	generated.farm.46924e2ec59bdd011a0303eb.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	142	5ad2b75373ab5c338c04a8606ec6ce95f9dce182a637f465f8b7a60329003906	data/spawns/Oren/OutlawForest.xml	oren31_2217_09s	52	55	generated.farm.5ad2b75373ab5c338c04a860.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	143	5fa842530080bb5554b37a443d841668e5df347c7475000e5767dd72a347b558	data/spawns/Oren/OutlawForest.xml	oren31_2317_06	50	55	generated.farm.5fa842530080bb5554b37a44.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	144	6dc10d7a83362bf4ee61164de7306fef71bca22aae6aa296ef814c0517360128	data/spawns/Oren/OutlawForest.xml	oren31_2317_01	50	55	generated.farm.6dc10d7a83362bf4ee61164d.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	145	91fed79eada8708e76d45ad8c0ebb4fe08f0d8c1612bac338eb3a64e0f619975	data/spawns/Oren/OutlawForest.xml	oren31_2317_05	50	54	generated.farm.91fed79eada8708e76d45ad8.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	146	acdff84e2bacfc4de0ebf6fdf716f746644d0e60d7edb321298cea585f55cfcd	data/spawns/Oren/OutlawForest.xml	oren31_2217_18	50	53	generated.farm.acdff84e2bacfc4de0ebf6fd.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	147	bb072f92b577c5cb7dc5a957c293a8dbbb825f91c3e8239b0a0fa8a963a22001	data/spawns/Oren/OutlawForest.xml	oren31_2217_09	50	55	generated.farm.bb072f92b577c5cb7dc5a957.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
52-60	148	bbaadf2cd6cdb5cac54178646c5cfc286226dcf89307c5f8be163f3e8432f086	data/spawns/Oren/OutlawForest.xml	oren31_2317_02	50	54	generated.farm.bbaadf2cd6cdb5cac5417864.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
