connector_id	connector_kind	from_type	from_id	to_type	to_id	instance_id	from_x	from_y	from_z	to_x	to_y	to_z	map_region_from	map_region_to	straight_distance	validation_status	path_length	path_segments	source_refs	reason
connector.0babf57e7d8fe2b99ef0a971	DEST_TO_ANCHOR	DEST	dest.5a41f45cf22daa12bbd6a4c0	ANCHOR	generated.farm.df677844f3af094815e984cc.anchor	0	178591	-184615	-360	175556	-188129	-1672	921	921	4826	NO_PATH	0	0	data/teleporters/town/30540.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.0bbe7e5e5f6e22c16218419f	DEST_TO_ANCHOR	DEST	dest.ecd982a3f5b0851c65fc7acc	ANCHOR	generated.farm.102f0f5b8696c901c945c359.anchor	0	76911	-55295	-5824	75719	-54466	-3136	1537	1537	3056	NO_PATH	0	0	data/teleporters/clanhall/Rune/35568.xml|data/spawns/Rune/SwampOfScreams.xml	NO_PATH
connector.0bcae4f92fbfc04cd900d2f7	ANCHOR_TO_DEST	ANCHOR	generated.farm.007f9057c1ee101b364fff57.anchor	DEST	dest.fb425c42143da7dbe6caa9bd	0	155476	-49469	-3352	148928	-48245	-2383	1538	1538	6732	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35358.xml	NO_PATH
connector.0be171de4ba98f2abbc96d8a	ANCHOR_TO_DEST	ANCHOR	population.route.dwarf.a4	DEST	dest.8d3b8a0f8679baa430ed780e	0	113508	-174203	-608	115113	-178212	-901	921	921	4329	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/town/32163.xml	NO_PATH
connector.0be1ce276bba18a3362354f4	DEST_TO_ANCHOR	DEST	dest.c5b83c9fbef62a1041c22fe6	ANCHOR	generated.farm.195346187bb8cfab214a6820.anchor	0	184742	19745	-3168	180254	15860	-3168	924	924	5936	NO_PATH	0	0	data/teleporters/clanhall/Aden/35441.xml|data/spawns/Aden/Cemetery.xml	NO_PATH
connector.0bfddc246400bf68b5621e7a	ANCHOR_TO_GK	ANCHOR	giran.route.north	GK	spawn.c820b1421abc88c924e18183	0	85000	143000	-4072	81876	145392	-3520	918	918	3974	NO_PATH	0	0	data/mapregion/giran_castle_town.xml|data/spawns/Others/22_22.xml	NO_PATH
connector.0c9e8eb2a68ff0baa987a204	GK_TO_ANCHOR	GK	spawn.06384715e69ff99fb3fa7140	ANCHOR	giran.gatekeeper.30080	0	83568	145264	-3388	83396	147904	-3404	918	918	2646	PATH_SEGMENT_BLOCKED	0	0	data/spawns/Others/22_22.xml|data/stats/npcs/30000-30099.xml|data/spawns/Others/22_22.xml|data/teleporters/town/30080.xml	PATH_SEGMENT_BLOCKED
connector.0cd886ed00aff48ef536df61	ANCHOR_TO_GK	ANCHOR	generated.farm.1a8d5255f1d68b98358f16fc.anchor	GK	spawn.c1f761b8b05451d19bb5847b	0	70230	76786	-3696	77312	78400	-5123	922	922	7403	NO_PATH	0	0	data/spawns/Oren/TimakOutpost.xml|data/spawns/Others/22_20.xml	NO_PATH
connector.0cef4dc9ae7c1385c2b391c2	ANCHOR_TO_DEST	ANCHOR	generated.farm.4cc36c1a22a101feee890b27.anchor	DEST	dest.fab7b56737a57f4e742112eb	0	67087	-72136	-3824	65307	-71445	-3696	1537	1537	1914	VALID_DIRECT	1914	1	data/spawns/Rune/ValleyOfSaints.xml|data/teleporters/clanhall/Rune/35576.xml	GEOENGINE_PROVEN
connector.0d1336515d882d6dd3ae2c2f	ANCHOR_TO_DEST	ANCHOR	population.route.human-mystic.a2	DEST	dest.1336b2e6b9a96915db9adc85	0	-89144	249976	-3568	-84141	244623	-3728	910	910	7329	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/town/30134.xml	NO_PATH
connector.0d29098bcccf38c9cc753944	DEST_TO_ANCHOR	DEST	dest.c8ca5c4eb70fd303de8c9345	ANCHOR	generated.farm.4e76dc23218e129a890c3248.anchor	0	79414	71496	-3448	71264	70956	-3688	922	922	8172	NO_PATH	0	0	data/teleporters/town/30177.xml|data/spawns/Oren/TimakOutpost.xml	NO_PATH
connector.0d5e188832d7f255ad693c8a	DEST_TO_ANCHOR	DEST	dest.4284b435762f397cce85fcfb	ANCHOR	generated.farm.4475282a85a97a4b396b967b.anchor	0	144880	-113468	-2560	149140	-108937	-2536	1538	1538	6220	NO_PATH	0	0	data/teleporters/others/Varka.xml|data/spawns/Goddard/HotSprings.xml	NO_PATH
connector.0d7604eca3a5ab2a37952478	ANCHOR_TO_DEST	ANCHOR	population.ingress.human-mystic.03	DEST	dest.d4313d5eea5aa2d626abb520	0	-90918	248070	-3568	-84752	243122	-3728	910	910	7908	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/teleporters/others/32614.xml	NO_PATH
connector.0d959c9da81610baefd7fb85	ANCHOR_TO_GK	ANCHOR	generated.farm.3ed60488890fc56b8a93d524.anchor	GK	spawn.886ea7c1f785b55b69ec0767	0	145214	-1914	-4592	147408	2320	221	924	924	6776	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Castles/Aden.xml	NO_PATH
connector.0d9f3b12350397b79012deed	GK_TO_ANCHOR	GK	spawn.fba52e3020863a6709bad42b	ANCHOR	generated.farm.c6b91d878955fb4a74840c96.anchor	0	148612	-49004	-688	154440	-47418	-3776	1538	1538	6784	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.0de3e07ff1ce81185543ba66	DEST_TO_ANCHOR	DEST	dest.30c6d78f26daf398ac196b3b	ANCHOR	generated.farm.3c0d8abca8bd8b3c5196c8b9.anchor	0	168779	-18790	-3184	173277	-23788	-3608	924	924	6738	NO_PATH	0	0	data/teleporters/clanhall/Aden/35421.xml|data/spawns/Aden/FieldsOfMassacre.xml	NO_PATH
connector.0e212be9a394f9196bbbc549	ANCHOR_TO_DEST	ANCHOR	generated.farm.2f5a4686e378172f8cb75ec4.anchor	DEST	dest.fb425c42143da7dbe6caa9bd	0	154309	-46007	-3744	148928	-48245	-2383	1538	1538	5985	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35358.xml	NO_PATH
connector.0e4013d8f5edd281091d8a47	ANCHOR_TO_DEST	ANCHOR	generated.farm.5ca91d92e71a0bcc1a94a29a.anchor	DEST	dest.a1d7bc7e70d2a60843030a75	0	107510	40014	-3680	104426	33746	-3800	923	923	6987	NO_PATH	0	0	data/spawns/Hunters/EnchantedValley.xml|data/teleporters/town/30233.xml	NO_PATH
connector.0e4efc8c8b6d352148051fdd	ANCHOR_TO_GK	ANCHOR	giran.gatekeeper.30080	GK	spawn.eb2a0cf2960a2810f8a6efa9	0	83396	147904	-3404	83396	147904	-3404	918	918	0	NO_MOVEMENT	0	0	data/stats/npcs/30000-30099.xml|data/spawns/Others/22_22.xml|data/teleporters/town/30080.xml|data/spawns/Others/22_22.xml	NO_MOVEMENT
connector.0e923bcf7b97e0e7913232cc	DEST_TO_ANCHOR	DEST	dest.818f1d4dc9597a3b7b746723	ANCHOR	generated.farm.681e3332d0683f9cf7778dc6.anchor	0	-99586	237637	-3568	-97185	245366	-3688	910	910	8095	NO_PATH	0	0	data/teleporters/town/30006.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml	NO_PATH
connector.0ea0dac06b191914c95529f8	DEST_TO_ANCHOR	DEST	dest.388ea2f92227db8e8dece50a	ANCHOR	generated.farm.2375efd4a61538412f238d7c.anchor	0	149283	4610	-432	152789	-2636	-4544	924	924	9040	NO_PATH	0	0	data/teleporters/doorman/35270.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.0ecb37830947cc6c3e4821ca	DEST_TO_ANCHOR	DEST	dest.1336b2e6b9a96915db9adc85	ANCHOR	population.farming.human-mystic.20481	0	-84141	244623	-3728	-86478	251343	-3600	910	910	7116	NO_PATH	0	0	data/teleporters/town/30134.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml	NO_PATH
connector.0edd2894ebe15205e333cddd	DEST_TO_ANCHOR	DEST	dest.99c640dbaf880872599d4081	ANCHOR	generated.farm.cbe97db63c47e9e0de70290e.anchor	0	-9959	176184	-4160	-13876	180175	-5384	912	912	5725	NO_PATH	0	0	data/teleporters/clanhall/Gludio/35386.xml|data/spawns/Gludio/Wasteland.xml	NO_PATH
connector.0ee6426568570b2ce387cc32	ANCHOR_TO_DEST	ANCHOR	generated.farm.e72c2c1fdf7715981415fcdb.anchor	DEST	dest.97e884732d1831265eceeb3b	0	-49543	-110784	-240	-44836	-112524	-235	920	920	5019	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/teleporters/town/32163.xml	NO_PATH
connector.0f5215df9fa9099c1ca172f2	GK_TO_ANCHOR	GK	spawn.165f3a69ba65d2f92b214384	ANCHOR	generated.farm.3ed60488890fc56b8a93d524.anchor	0	147412	3355	-46	145214	-1914	-4592	924	924	7298	NO_PATH	0	0	data/spawns/Castles/Aden.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.0f57f0cd4dea5a9c09bcb961	DEST_TO_ANCHOR	DEST	dest.6fb5021ca4d18a28277cff29	ANCHOR	generated.farm.102f0f5b8696c901c945c359.anchor	0	71814	-57054	-3088	75719	-54466	-3136	1537	1537	4685	NO_PATH	0	0	data/teleporters/chamberlain/35509.xml|data/spawns/Rune/SwampOfScreams.xml	NO_PATH
connector.0f75ed97ff8bf73c6cadc2e5	ANCHOR_TO_DEST	ANCHOR	generated.farm.35bc24702a1ca5060701b348.anchor	DEST	dest.3a4f442d133fa1a426799f77	0	77675	124357	-2792	73024	118485	-3696	923	923	7546	NO_PATH	0	0	data/spawns/Giran/BrekasStronghold.xml|data/teleporters/town/30233.xml	NO_PATH
connector.0f967f50badda57ec0fae948	DEST_TO_ANCHOR	DEST	dest.1336b2e6b9a96915db9adc85	ANCHOR	population.route.human-mystic.a2	0	-84141	244623	-3728	-89144	249976	-3568	910	910	7329	NO_PATH	0	0	data/teleporters/town/30134.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml	NO_PATH
connector.10226d597eaf6c1093d3ed91	DEST_TO_ANCHOR	DEST	dest.b3ded18bbb6e7117c0af9e78	ANCHOR	generated.farm.d488eb2bfd869b5f6a241e2f.anchor	0	84092	-80084	-3504	87177	-73288	-3632	1537	1537	7465	NO_PATH	0	0	data/teleporters/town/31320.xml|data/spawns/Rune/ValleyOfSaints.xml	NO_PATH
connector.105fec73773d41ef08f0b4e7	DEST_TO_ANCHOR	DEST	dest.6fb5021ca4d18a28277cff29	ANCHOR	generated.farm.21b9887f8ee2edf13d4afe09.anchor	0	71814	-57054	-3088	71042	-55479	-3136	1537	1537	1755	VALID_PATH	2121	7	data/teleporters/chamberlain/35509.xml|data/spawns/Rune/SwampOfScreams.xml	GEOENGINE_PROVEN
connector.109334de9ebded0e05e94e49	DEST_TO_ANCHOR	DEST	dest.97e884732d1831265eceeb3b	ANCHOR	population.route.orc.a2	0	-44836	-112524	-235	-52637	-113715	-80	920	920	7893	NO_PATH	0	0	data/teleporters/town/32163.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml	NO_PATH
connector.10cb10a82e2a489acac46aa8	DEST_TO_ANCHOR	DEST	dest.5fe38c8e1f8672000e17c3fe	ANCHOR	generated.farm.76760877434123ebddb05ba3.anchor	0	145514	-48241	-2383	138008	-49020	-3240	1538	1538	7595	NO_PATH	0	0	data/teleporters/doorman/35357.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.10e0bf7e617933c96c2028b0	GK_TO_ANCHOR	GK	spawn.bb061baa4175fd891ed344c3	ANCHOR	generated.farm.e47439edce6317c8c5af5c29.anchor	0	117872	132800	-4829	117413	128329	-2832	918	923	4919	NO_PATH	0	0	data/spawns/Others/23_22.xml|data/spawns/Giran/GorgonFlowerGarden.xml	NO_PATH
connector.10e11715a1b87253c8dba4c3	GK_TO_ANCHOR	GK	spawn.844ddb7500852ef9c1ed2526	ANCHOR	generated.farm.c6076add103259c1f91ba953.anchor	0	147966	-55228	-2728	140696	-57173	-2944	1538	1538	7529	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.111097ebe91fb341435c53c2	GK_TO_ANCHOR	GK	spawn.fd9f47ca0ec8168b909eabac	ANCHOR	generated.farm.8714c855f530d031d32c2e9b.anchor	0	107680	-52112	-2405	109809	-45451	-2336	1538	1538	6994	NO_PATH	0	0	data/spawns/Others/23_16.xml|data/spawns/Goddard/VarkaSlenosOutpost.xml	NO_PATH
connector.1119ab946fb444bc14e407c1	ANCHOR_TO_DEST	ANCHOR	population.route.human-mystic.a1	DEST	dest.1336b2e6b9a96915db9adc85	0	-89304	249848	-3568	-84141	244623	-3728	910	910	7348	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/town/30134.xml	NO_PATH
connector.11348d90659478db36a16730	DEST_TO_ANCHOR	DEST	dest.bf858e6767aedc4b3744d67b	ANCHOR	generated.farm.d5293ad13f4722d653be46d7.anchor	0	150561	-57489	-2976	151869	-61029	-3120	1538	1538	3777	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35461.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.117c91d2a07ddb568f68781a	GK_TO_ANCHOR	GK	spawn.c820b1421abc88c924e18183	ANCHOR	giran.city.center	0	81876	145392	-3520	82480	149087	-3350	918	918	3748	NO_PATH	0	0	data/spawns/Others/22_22.xml|data/mapregion/giran_castle_town.xml	NO_PATH
connector.11b0cd4bc5e252f610b9435a	ANCHOR_TO_DEST	ANCHOR	generated.farm.0f3b8c82251c8dddfa049825.anchor	DEST	dest.f2522fd691ccf61f81ae16ec	0	83555	254562	-10872	82951	252354	-10592	926	926	2307	VALID_PATH	2654	3	data/spawns/Innadril/GardenOfEva.xml|data/teleporters/town/30899.xml	GEOENGINE_PROVEN
connector.11b4ba10ffbf9f650aa4ab11	ANCHOR_TO_GK	ANCHOR	generated.farm.3ed60488890fc56b8a93d524.anchor	GK	spawn.a3d2ceef49ab21d925ba7a10	0	145214	-1914	-4592	145725	4799	-425	924	924	7918	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Castles/Aden.xml	NO_PATH
connector.11d1b00598b5946b71fb8fcc	DEST_TO_ANCHOR	DEST	dest.cd7635f1c7137701ac3c258f	ANCHOR	generated.farm.72a70565cf896eeca73c9be5.anchor	0	-4190	-80040	-2696	828	-80910	-2656	920	920	5094	NO_PATH	0	0	data/teleporters/town/30576.xml|data/spawns/OrcTerritory/OrcStarting.xml	NO_PATH
connector.11dc481f1c1523e0ea9c4867	DEST_TO_ANCHOR	DEST	dest.fbea6002af7dc7c3e4d7d167	ANCHOR	generated.farm.475038779aaee6a2e82aa06b.anchor	0	175499	-181586	-904	175552	-186630	-1280	921	921	5059	NO_PATH	0	0	data/teleporters/town/30540.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.11ebc01b7ede56f36ea8ff96	ANCHOR_TO_GK	ANCHOR	generated.farm.2f5a4686e378172f8cb75ec4.anchor	GK	spawn.2c9dd5f04731e37d775ed3ac	0	154309	-46007	-3744	147808	-45328	-2083	1538	1538	6745	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Castles/Goddard.xml	NO_PATH
connector.1202d1a38ab11271df6c25c7	DEST_TO_ANCHOR	DEST	dest.8650bf421ef61bebc6d6fea5	ANCHOR	generated.farm.c89c06bdfdd089fa8039eae4.anchor	0	111273	174015	-5417	111986	172674	-3760	926	926	2248	NO_PATH	0	0	data/teleporters/dungeon/31097.xml|data/spawns/Innadril/AlligatorIsland.xml	NO_PATH
connector.121e70fe2ff3091f498f3b9d	ANCHOR_TO_GK	ANCHOR	generated.farm.7f3bc4923037a86b5311ef60.anchor	GK	spawn.844ddb7500852ef9c1ed2526	0	154266	-57607	-3368	147966	-55228	-2728	1538	1538	6765	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Others/24_16.xml	NO_PATH
connector.1220ef5ecea638a35b3956a1	GK_TO_ANCHOR	GK	spawn.eb2a0cf2960a2810f8a6efa9	ANCHOR	giran.city.center	0	83396	147904	-3404	82480	149087	-3350	918	918	1498	VALID_DIRECT	1498	1	data/spawns/Others/22_22.xml|data/mapregion/giran_castle_town.xml	GEOENGINE_PROVEN
connector.123ccaf32cac5242e81c3aad	ANCHOR_TO_DEST	ANCHOR	generated.farm.c41d5bd8bc6f8468bc43ecc5.anchor	DEST	dest.996bf59649987d0a0df38a32	0	117464	199169	-3720	115583	192261	-3488	926	926	7164	VALID_DIRECT	7164	1	data/spawns/Innadril/AlligatorBeach.xml|data/teleporters/town/30899.xml	GEOENGINE_PROVEN
connector.12427d8faf39fa7ffe76eb49	ANCHOR_TO_GK	ANCHOR	generated.farm.5eb9ca10f507264114a7bd47.anchor	GK	spawn.c5db474f615ec7563feee08e	0	155056	-48692	-3672	147408	-49296	-2120	1538	1538	7828	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Castles/Goddard.xml	NO_PATH
connector.125cff632b27cfac81779f0e	GK_TO_ANCHOR	GK	spawn.7dd418081a38ac69b21350fe	ANCHOR	generated.farm.2821cf96ec95f62bb3d5bec7.anchor	0	17877	113970	-11672	20661	114027	-3712	916	916	8434	NO_PATH	0	0	data/spawns/Others/20_21.xml|data/spawns/Dion/CrumaMarshlands.xml	NO_PATH
connector.1268ed613f662e5bb5070d4c	ANCHOR_TO_DEST	ANCHOR	generated.farm.4558cfcfd7ce6b634def74b4.anchor	DEST	dest.2381ef3e82eb4c230b417890	0	192004	56865	-4720	191754	56760	-7624	924	924	2917	NO_PATH	0	0	data/spawns/Aden/GiantsCave.xml|data/teleporters/clanhall/Aden/35449.xml	NO_PATH
connector.1290ee193e18a7c609372b30	DEST_TO_ANCHOR	DEST	dest.c5b83c9fbef62a1041c22fe6	ANCHOR	generated.farm.e42bb456a398ee48d7a2ed77.anchor	0	184742	19745	-3168	182246	22328	-3168	924	924	3592	VALID_PATH	3693	3	data/teleporters/clanhall/Aden/35441.xml|data/spawns/Aden/Cemetery.xml	GEOENGINE_PROVEN
connector.12a04b1499d5ce029a6c5351	ANCHOR_TO_GK	ANCHOR	generated.farm.a32843d9945a633fb0d082ee.anchor	GK	spawn.48598069a7e03782845dcce6	0	150739	-2129	-4568	146275	4468	-400	924	924	8990	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Castles/Aden.xml	NO_PATH
connector.12a1d197729572f94f56b0d9	DEST_TO_ANCHOR	DEST	dest.f2250fc66d2e1e4512042557	ANCHOR	population.route.human-mystic.b2	0	-84318	244579	-3730	-89240	249912	-3568	910	910	7260	NO_PATH	0	0	data/teleporters/town/32163.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml	NO_PATH
connector.12ab3da40b1f84adc376d9a9	ANCHOR_TO_DEST	ANCHOR	generated.farm.c89c06bdfdd089fa8039eae4.anchor	DEST	dest.8650bf421ef61bebc6d6fea5	0	111986	172674	-3760	111273	174015	-5417	926	926	2248	NO_PATH	0	0	data/spawns/Innadril/AlligatorIsland.xml|data/teleporters/dungeon/31097.xml	NO_PATH
connector.12be0e47afacad337c33f635	DEST_TO_ANCHOR	DEST	dest.75c9d3fb9a76edd9c2a47378	ANCHOR	giran.route.north	0	83551	147945	-3400	85000	143000	-4072	918	918	5197	NO_PATH	0	0	data/teleporters/town/30836.xml|data/mapregion/giran_castle_town.xml	NO_PATH
connector.12d0ba98ddaaa6eadca6d718	ANCHOR_TO_DEST	ANCHOR	generated.farm.7687a7a08e9e2c021b1ed490.anchor	DEST	dest.b8a1497da34f2dc4d98f0ddd	0	138248	-47069	-3008	146026	-48241	-2383	1538	1538	7891	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35357.xml	NO_PATH
connector.1317f6e30c90145b61f1a553	ANCHOR_TO_DEST	ANCHOR	generated.farm.e47439edce6317c8c5af5c29.anchor	DEST	dest.5271eb776e9039b6d48707c5	0	117413	128329	-2832	118308	132800	-4833	923	918	4980	NO_PATH	0	0	data/spawns/Giran/GorgonFlowerGarden.xml|data/teleporters/dungeon/31100.xml	NO_PATH
connector.13263684306006aeaae53161	GK_TO_ANCHOR	GK	spawn.0ee92d8baebbdfb84d872803	ANCHOR	population.route.orc.a3	0	-45264	-112512	-240	-50845	-113715	-168	920	920	5710	NO_PATH	0	0	data/spawns/Others/18_14.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml	NO_PATH
connector.1331917c1120109f261437b7	DEST_TO_ANCHOR	DEST	dest.d4313d5eea5aa2d626abb520	ANCHOR	population.route.human-mystic.guard.30733	0	-84752	243122	-3728	-87847	250564	-3616	910	910	8061	NO_PATH	0	0	data/teleporters/others/32614.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/stats/npcs/30700-30799.xml	NO_PATH
connector.13812f4e112c04f34b124fdc	ANCHOR_TO_DEST	ANCHOR	generated.farm.5eb9ca10f507264114a7bd47.anchor	DEST	dest.a1e4693884e8683fb171a478	0	155056	-48692	-3672	153996	-50182	-2992	1538	1538	1951	VALID_PATH	2807	4	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/chamberlain/35363.xml	GEOENGINE_PROVEN
connector.139ed920a0b7b0a42661f457	DEST_TO_ANCHOR	DEST	dest.1b10b6e3a3cf02df43ce107b	ANCHOR	generated.farm.3df9f87e624a3183e2db8982.anchor	0	78721	253309	-9840	78231	253507	-9848	926	926	529	PATH_SEGMENT_BLOCKED	0	0	data/teleporters/town/30899.xml|data/spawns/Innadril/GardenOfEva.xml	PATH_SEGMENT_BLOCKED
connector.13d880220f5ec4fe9891655b	GK_TO_ANCHOR	GK	spawn.c1f761b8b05451d19bb5847b	ANCHOR	generated.farm.1a8d5255f1d68b98358f16fc.anchor	0	77312	78400	-5123	70230	76786	-3696	922	922	7403	NO_PATH	0	0	data/spawns/Others/22_20.xml|data/spawns/Oren/TimakOutpost.xml	NO_PATH
connector.13fb0a672db5beddb8f3d74c	DEST_TO_ANCHOR	DEST	dest.9637163d36bdf4ac9032ff74	ANCHOR	generated.farm.a32843d9945a633fb0d082ee.anchor	0	147458	2408	219	150739	-2129	-4568	924	924	7367	NO_PATH	0	0	data/teleporters/doorman/35271.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.14037c3ef320790e0827fc08	ANCHOR_TO_DEST	ANCHOR	population.route.human-mystic.b1	DEST	dest.d4313d5eea5aa2d626abb520	0	-90072	248328	-3568	-84752	243122	-3728	910	910	7446	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/others/32614.xml	NO_PATH
connector.1450acaad50893b820a9b1ba	DEST_TO_ANCHOR	DEST	dest.9c5be74df9759b32cc4ea701	ANCHOR	population.route.dwarf.a3	0	115120	-178224	-880	112996	-173691	-608	921	921	5014	NO_PATH	0	0	data/teleporters/town/30256.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.14717632d950617d7703b4dc	GK_TO_ANCHOR	GK	spawn.51c3beb6cc7ad616365893a6	ANCHOR	generated.farm.580d4fbf531862b4ef832098.anchor	0	149024	-48080	-2382	154735	-43714	-3720	1538	1538	7313	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.14d1b9ce5067bdad65c0a9f3	ANCHOR_TO_DEST	ANCHOR	generated.farm.8a7bb9fc5fe46b8eedb998ea.anchor	DEST	dest.6a1ddd6bd7f4610f50be2cf8	0	143516	-61360	-3152	144866	-57464	-2976	1538	1538	4128	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35461.xml	NO_PATH
connector.152fed07e3a120198df12929	ANCHOR_TO_DEST	ANCHOR	generated.farm.492aa8ba93bfda1335dbfbc3.anchor	DEST	dest.d58c71398b5a731b53392034	0	189074	-58440	-2904	183140	-53307	-1896	1538	1538	7911	NO_PATH	0	0	data/spawns/Goddard/WallOfArgos.xml|data/teleporters/town/31275.xml	NO_PATH
connector.1530207a7370b60fe703b6b1	ANCHOR_TO_GK	ANCHOR	generated.farm.007f9057c1ee101b364fff57.anchor	GK	spawn.51c3beb6cc7ad616365893a6	0	155476	-49469	-3352	149024	-48080	-2382	1538	1538	6671	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Castles/Goddard.xml	NO_PATH
connector.1542d7bdc0a6371870896e80	ANCHOR_TO_GK	ANCHOR	generated.farm.f0514c14d379407f1823f1e7.anchor	GK	spawn.ac310663c394c7d6add8412b	0	151576	-62206	-3232	149024	-55456	-2765	1538	1538	7232	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Others/24_16.xml	NO_PATH
connector.154458f8529b267f8fa7700a	ANCHOR_TO_DEST	ANCHOR	generated.farm.ed8992f2edcbacf7c4f24608.anchor	DEST	dest.8d3b8a0f8679baa430ed780e	0	117968	-173208	-432	115113	-178212	-901	921	921	5781	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/town/32163.xml	NO_PATH
connector.1546c8b406e9193c4a21817a	ANCHOR_TO_DEST	ANCHOR	generated.farm.f5d8df78a09e41d99d10034a.anchor	DEST	dest.80d0bbcf9155ac3f563b0893	0	14485	116441	-3728	17253	114232	-3440	916	916	3554	VALID_PATH	4334	6	data/spawns/Dion/CrumaMarshlands.xml|data/teleporters/others/30484.xml	GEOENGINE_PROVEN
connector.159ab0707dc814f7bf155745	ANCHOR_TO_DEST	ANCHOR	generated.farm.5eb9ca10f507264114a7bd47.anchor	DEST	dest.fb425c42143da7dbe6caa9bd	0	155056	-48692	-3672	148928	-48245	-2383	1538	1538	6279	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35358.xml	NO_PATH
connector.15e200dcad82b53a90efcb0c	ANCHOR_TO_GK	ANCHOR	population.route.dwarf.a3	GK	spawn.cd48f4a126ad9fb6d9a60ca2	0	112996	-173691	-608	115072	-178176	-880	921	921	4950	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/23_12.xml	NO_PATH
connector.15fafd589c3ffbac9412ef01	DEST_TO_ANCHOR	DEST	dest.e1ed15a8c14e439c5ff4fe76	ANCHOR	generated.farm.c9688432b997ec0243ec1b3f.anchor	0	146374	4599	-403	148203	-1884	-4592	924	924	7933	NO_PATH	0	0	data/teleporters/doorman/35268.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
