fact_key	teleporter_npc_id	teleporter_spawn_key	teleporter_spawn_x	teleporter_spawn_y	teleporter_spawn_z	teleporter_instance_id	list_name	teleport_type	destination_index	destination_name	destination_x	destination_y	destination_z	fee_id	fee_count	castle_ids	source_path	spawn_source_path	availability_class	condition_summary
fact.0c88e95296b1c2a0124b6677	36286						tel1	OTHER	0	Fortress North Gate	73205	183893	-2584	57	0		data/teleporters/fortress/Innadril/Aaru.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0d0107d9034b8b13c0d0667e	50009						list9	OTHER	5	Tanor Canyon	60374	164301	-2856	57	3900		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0d66de858cac0324d3a931d3	35457	spawn.bd6e9b7fa656f1e550ded751	81133	151537	-3512	0	tel2	OTHER	7	Dragon Valley	73024	118485	-3720	57	500		data/teleporters/clanhall/Giran/35457.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0d7273afb5d6fe0ca2bb9a98	35896						tel2	OTHER	4	Field of Silence Center	80987	182423	-3504	57	500		data/teleporters/fortress/Innadril/WhiteSands.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0d91f8f6a80c72da31a89fe3	30233	spawn.059e5b56c979c574aceb06da	117129	76917	-2689	0	NOBLES_TOKEN	NOBLES_TOKEN	2	The Center of the Forest of Mirrors	166080	75574	-2992	13722	1		data/teleporters/town/30233.xml	data/spawns/Others/23_20.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.0dcdd6c255971175ddee3e07	35453	spawn.c820b1421abc88c924e18183	81876	145392	-3520	0	tel2	OTHER	5	Breka's Stronghold	85546	131328	-3672	57	500		data/teleporters/clanhall/Giran/35453.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0dde5149c91d48de187051de	30059	spawn.4ec7694f186463a9bd00e694	15631	142885	-2704	0	NORMAL	NORMAL	1	Heine	111455	219400	-3544	57	12000	6	data/teleporters/town/30059.xml	data/spawns/Others/20_22.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.0ddf837935f2e53a5f3ea1bb	35858						tel1	OTHER	3	Front of the Aden Castle Gate	147428	20161	-2008	57	0		data/teleporters/fortress/Aden/Bayou.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e028a9c3d3cfa887f7e81ca	32712	spawn.320d294a0901c171faf711a0	48158	186843	-3480	0	OTHER	OTHER	0		52241	218775	-3224	57	0		data/teleporters/others/32712.xml	data/spawns/Others/21_23.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e115123fb252e66797a0d12	35574	spawn.2bd809ab31a9a654e3b3b585	39333	-46964	900	0	tel2	OTHER	7	Monastery of Silence	106414	-87799	-2949	57	500		data/teleporters/clanhall/Rune/35574.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e11711d372b2538bda25470	35139	spawn.0a563a03f31870a1a7d06b83	22305	159403	-2694	0	OTHER	OTHER	1		22073	159516	-2706	57	0		data/teleporters/doorman/35139.xml	data/spawns/Castles/Dion.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e5748fd0d15009e3e334b52	30719	spawn.5683f129deb90cc30bd5bf16	85336	16194	-2285	0	NORMAL	NORMAL	1	1st Floor Lobby	85399	16197	-3674	57	0		data/teleporters/others/IvoryTower/30719.xml	data/spawns/Others/22_18.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.0e57cc710847303f25668ac9	50009						list5	OTHER	3	Seal of Shilen	184742	19745	-3168	57	3000		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e5866298e966a62cc1b1c38	35566	spawn.fe4abeeb44898d28325a3af7	39442	-48314	898	0	tel2	OTHER	0	Village Square	43889	-49101	-792	57	0		data/teleporters/clanhall/Rune/35566.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e6350a59e9cc90d65f11992	35226	spawn.76403111eee884e12a1add8c	83171	37092	-2266	0	OTHER	OTHER	0	Front Of Oren Castle	75648	39380	-2952	57	0		data/teleporters/chamberlain/35226.xml	data/spawns/Castles/Oren.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e6f33d552b821ac0586736a	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NORMAL	NORMAL	0	Town of Goddard	148024	-55281	-2728	57	10000	7	data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.0e876aa30120f3b0da3ea81b	35100	spawn.57409152dc45255a045b7e02	-18212	108827	-2472	0	OTHER	OTHER	1	Gludio Town Square	-14393	123671	-3144	57	0		data/teleporters/chamberlain/35100.xml	data/spawns/Castles/Gludio.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0e891d4a81ae92152c79745d	35271	spawn.886ea7c1f785b55b69ec0767	147408	2320	221	0	OTHER	OTHER	0		147458	2010	217	57	0		data/teleporters/doorman/35271.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0f6ea041a855ce77bfe89a4f	35580	spawn.3eefd5c0daf7158ddc739391	86043	-143130	-1327	0	tel2	OTHER	4	Crypts of Disgrace	47692	-115745	-3744	57	500		data/teleporters/clanhall/Schuttgart/35580.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0f802b5f91d93671d66a1c42	35449	spawn.83721c9bc3233206a7157ff8	144243	28252	-2240	0	tel2	OTHER	1	East Gate Entrance	151950	25094	-2172	57	0		data/teleporters/clanhall/Aden/35449.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0f8bdf076b8b3475d0efb94b	35467	spawn.ac310663c394c7d6add8412b	149024	-55456	-2765	0	tel1	OTHER	1	North Gate Entrance	147731	-58930	-2976	57	0		data/teleporters/clanhall/Goddard/35467.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0fba89ed9430f101074762d5	35398	spawn.92e1620eb5d23cd3e1a97de7	-79357	150232	-3037	0	tel2	OTHER	0	Village Square	-82445	150788	-3129	57	0		data/teleporters/clanhall/Gludin/35398.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0fbfc0dd4c9e0dd7bd0a0423	35455	spawn.06384715e69ff99fb3fa7140	83568	145264	-3388	0	tel2	OTHER	1	North Gate Entrance	81525	143821	-3528	57	0		data/teleporters/clanhall/Giran/35455.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0fc92fa02f7ac3f8e48f2a41	31275	spawn.844ddb7500852ef9c1ed2526	147966	-55228	-2728	0	NORMAL	NORMAL	5	Town of Schuttgart	87126	-143520	-1288	57	10000	9	data/teleporters/town/31275.xml	data/spawns/Others/24_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.0fd49d206a92468bef4b7be0	35100	spawn.57409152dc45255a045b7e02	-18212	108827	-2472	0	OTHER	OTHER	0	Front of the Gludio Castle	-15043	116596	-3208	57	0		data/teleporters/chamberlain/35100.xml	data/spawns/Castles/Gludio.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0febeebe644250c6914af559	35096	spawn.2e347779b314ff3029c331e3	-18452	113261	-2750	0	OTHER	OTHER	0		-18372	113315	-2760	57	0		data/teleporters/doorman/35096.xml	data/spawns/Castles/Gludio.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0fecce525299d20d01e60afb	36286						tel1	OTHER	3	Giran Town Square	81749	149171	-3464	57	0		data/teleporters/fortress/Innadril/Aaru.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.0ff553bbd051266b080fc0d1	35965						tel2	OTHER	3	Front of the Rune Castle Gate	27400	-49180	-1320	57	0		data/teleporters/fortress/Rune/Swamp.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.100ce22aa9abce1e231f6064	30177	spawn.8118b73cdef3dcf4862abdaa	82992	53171	-1492	0	NOBLES_TOKEN	NOBLES_TOKEN	3	Timak Outpost	67097	68815	-3648	13722	1		data/teleporters/town/30177.xml	data/spawns/Others/22_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.1024a12a2de714378af8cc1d	35605	spawn.7a3a4a1036f395421717f1a5	140824	-124844	-1864	0	tel2	OTHER	5	Ketra Orc Outpost	146990	-67128	-3640	57	500		data/teleporters/clanhall/Goddard/35605.xml	data/spawns/Others/24_14.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.1098bf9b1466e09a29250e8f	31099	spawn.da44daa6a8e1c38cacb74d6e	-52784	79104	-4739	0	OTHER	OTHER	0		-52254	79103	-4743	57	0		data/teleporters/dungeon/31099.xml	data/spawns/Others/18_20.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.109ddbd8a8dfbab417f44c17	36141						tel2	OTHER	3	Oren Town Square	82323	55466	-1480	57	0		data/teleporters/fortress/Dion/Dragonspine.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.11086e9239858b1f1a751e20	30848	spawn.5374d10b1c24ca1d9b7abce3	146737	25807	-2013	0	NORMAL	NORMAL	16	Blazing Swamp	155310	-16339	-3320	57	6800		data/teleporters/town/30848.xml	data/spawns/Others/24_18.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.116d38f21531814b01fb4201	31964	spawn.3f94b4ec9d3dbb2e1b66b6de	87048	-143448	-1293	0	NORMAL	NORMAL	1	Town of Goddard	148024	-55281	-2728	57	10000	7	data/teleporters/town/31964.xml	data/spawns/Others/22_13.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.11fa370cb0155d594bc8c57f	30146	spawn.c1a8e0b5f59219febffb093b	46926	51511	-2976	0	NORMAL	NORMAL	3	Orc Village	-45158	-112583	-240	57	18000		data/teleporters/town/30146.xml	data/spawns/Others/21_19.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.122fae5596b97448fcc6e466	35400	spawn.225f71006ebb17519e83d824	-79587	151436	-3041	0	tel2	OTHER	0	Village Square	-82445	150788	-3129	57	0		data/teleporters/clanhall/Gludin/35400.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.12ba4f173cfa34783877c99e	35447	spawn.1da8428eb5966f18dbfbfba7	144237	27172	-2248	0	tel1	OTHER	2	West Gate Entrance	142593	26344	-2425	57	0		data/teleporters/clanhall/Aden/35447.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.12f172a40f9acc0426f426a6	35100	spawn.57409152dc45255a045b7e02	-18212	108827	-2472	0	OTHER	OTHER	7	Windawood Manor	-28327	155125	-3496	57	500		data/teleporters/chamberlain/35100.xml	data/spawns/Castles/Gludio.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.130339a4d61be0b2436e8f1d	35555	spawn.9bdfd6b869e3385b41752a57	77488	-153360	-384	0	OTHER	OTHER	4	Plunderous Plains	111965	-154172	-1528	57	500		data/teleporters/chamberlain/35555.xml	data/spawns/Castles/Schuttgart.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.13241e6949c67444ae866031	31110	spawn.f14a052c1642c30960370d8c	83440	209216	-5440	0	OTHER	OTHER	0		82608	209225	-5443	57	0		data/teleporters/dungeon/31110.xml	data/spawns/Others/22_24.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.133d40f5e5f69675bd82342d	36172						tel2	OTHER	3	Giran Town Square	81749	149171	-3464	57	0		data/teleporters/fortress/Oren/Antharas.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.1354e3b6aa1204589feaf165	30576	spawn.0ee92d8baebbdfb84d872803	-45264	-112512	-240	0	NOBLES_ADENA	NOBLES_ADENA	1	Giran Arena	73579	142709	-3768	57	1000		data/teleporters/town/30576.xml	data/spawns/Others/18_14.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.1359afd52287ec7faecb2588	30080	spawn.eb2a0cf2960a2810f8a6efa9	83396	147904	-3404	0	NOBLES_ADENA	NOBLES_ADENA	3	Hardin's Private Academy	105918	109759	-3170	57	1000		data/teleporters/town/30080.xml	data/spawns/Others/22_22.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.1388df19c6bb70ef16398d67	35396	spawn.47699fc447ad03758be6b27c	-84282	155597	-3160	0	tel2	OTHER	4	West Gate Entrance	-85138	152749	-3160	57	0		data/teleporters/clanhall/Gludin/35396.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.139a4e2f7f16e5735a5b4940	35605	spawn.7a3a4a1036f395421717f1a5	140824	-124844	-1864	0	tel1	OTHER	0	Village Square	147728	-56331	-2776	57	0		data/teleporters/clanhall/Goddard/35605.xml	data/spawns/Others/24_14.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.13a1f3d215895a2de29a3c26	35457	spawn.bd6e9b7fa656f1e550ded751	81133	151537	-3512	0	tel2	OTHER	2	East Gate Entrance	88342	147329	-3400	57	0		data/teleporters/clanhall/Giran/35457.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.13db15fb0058be8575a7007f	30848	spawn.5374d10b1c24ca1d9b7abce3	146737	25807	-2013	0	NORMAL	NORMAL	14	Seal of Shilen	184742	19745	-3168	57	3000		data/teleporters/town/30848.xml	data/spawns/Others/24_18.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.13ee237384854be0f3a45a4c	30320	spawn.0d0a9a2d256340462e548ace	-80752	149776	-3044	0	NOBLES_ADENA	NOBLES_ADENA	1	Giran Arena	73579	142709	-3768	57	1000		data/teleporters/town/30320.xml	data/spawns/Others/17_22.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.14093b76f62dd7e1679a25fa	35447	spawn.1da8428eb5966f18dbfbfba7	144237	27172	-2248	0	tel2	OTHER	13	Seal of Shilen	184742	19745	-3168	57	500		data/teleporters/clanhall/Aden/35447.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.141913233b33c0a0d6b11cb4	35582	spawn.0016e701c223a86cf4708faf	86799	-142137	-1327	0	tel1	OTHER	1	West Gate Entrance	84753	-141051	-1536	57	0		data/teleporters/clanhall/Schuttgart/35582.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.1437ed7ed64c59fec3594083	35461	spawn.94983ae1f1c3f9665c08d90a	146416	-55568	-2765	0	tel1	OTHER	0	Village Square	147728	-56331	-2776	57	0		data/teleporters/clanhall/Goddard/35461.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.144b716295c32268b2f84e69	30146	spawn.c1a8e0b5f59219febffb093b	46926	51511	-2976	0	NOBLES_ADENA	NOBLES_ADENA	2	The Center of the Neutral Zone	-18415	85624	-3680	57	1000		data/teleporters/town/30146.xml	data/spawns/Others/21_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.145166878acc82b844af3c92	35572	spawn.2c6832bb35acc2d8d0d5b398	39259	-49645	900	0	tel2	OTHER	4	Wild Beast Pastures	43805	-88010	-2780	57	500		data/teleporters/clanhall/Rune/35572.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.147a52237cb323ff7cd8ba25	30727	spawn.9cedcaec2cb672fed07834f3	85336	16194	-3664	0	NORMAL	NORMAL	0	Town of Oren	82971	53207	-1488	57	3700	4	data/teleporters/others/IvoryTower/30727.xml	data/spawns/Others/22_18.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.14b91e9f1b824130891e7be1	35640	spawn.f0ba279972b0a0e2735de661	58024	-25744	592	0	tel2	OTHER	2	North Gate Entrance	40909	-52670	-896	57	0		data/teleporters/clanhall/Rune/35640.xml	data/spawns/Others/21_17.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.14e02c694512442918c4e4ae	35550	spawn.149d96c0f7356d77da9d2081	79098	-152149	-678	0	OTHER	OTHER	0		79519	-152303	-651	57	0		data/teleporters/doorman/35550.xml	data/spawns/Castles/Schuttgart.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.14f1b4d61752107c9dcc0391	30836	spawn.e57ab2bdcf11fcf05814a248	105888	109808	-3216	0	NOBLES_ADENA	NOBLES_ADENA	2	Gorgon Flower Garden	113553	134813	-3540	57	1000		data/teleporters/town/30836.xml	data/spawns/Others/23_21.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.14f21a4c273caf9e30738d8b	35580	spawn.3eefd5c0daf7158ddc739391	86043	-143130	-1327	0	tel1	OTHER	0	Village Square	87379	-142322	-1336	57	0		data/teleporters/clanhall/Schuttgart/35580.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15183593e97ec70a5581b4ca	35356	spawn.2c9dd5f04731e37d775ed3ac	147808	-45328	-2083	0	OTHER	OTHER	0		147459	-45221	-2084	57	0		data/teleporters/doorman/35356.xml	data/spawns/Castles/Goddard.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.152d783be22cc6882b245b1e	50009						list1	OTHER	0	The Town of Gludio	-12787	122779	-3112	57	3400	1	data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15359c7afcf260d53e527d5d	31964	spawn.3f94b4ec9d3dbb2e1b66b6de	87048	-143448	-1293	0	NORMAL	NORMAL	0	Rune Township	43835	-47749	-792	57	10000	8	data/teleporters/town/31964.xml	data/spawns/Others/22_13.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.15720792ae7a051bfcad7dc9	35727						tel1	OTHER	3	Front of the Dion Castle Gate	19888	153395	-3144	57	0		data/teleporters/fortress/Dion/Hive.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15818c0ddb33e70179d8982d	35386	spawn.41256c6ad8e7e8ba2089819f	-14852	125413	-3130	0	tel1	OTHER	4	North Gate Entrance	-14591	121024	-2990	57	0		data/teleporters/clanhall/Gludio/35386.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15b6856b806fba3d14f12b6e	30134	spawn.ec84dfd485d64270dab85c56	9670	15537	-4568	0	NOBLES_TOKEN	NOBLES_TOKEN	2	The Center of the Neutral Zone	-18415	85624	-3680	13722	1		data/teleporters/town/30134.xml	data/spawns/Others/20_18.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.15cf8fc438a44eab836549b2	31275	spawn.844ddb7500852ef9c1ed2526	147966	-55228	-2728	0	NOBLES_ADENA	NOBLES_ADENA	11	Monastery of Silence	106414	-87799	-2949	57	1000		data/teleporters/town/31275.xml	data/spawns/Others/24_16.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.15da80fe167a7246303b1644	35758						tel1	OTHER	2	Giran Town Square	81749	149171	-3464	57	0		data/teleporters/fortress/Giran/Valley.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15ddc3276ff2e2f4b77016d6	35574	spawn.2bd809ab31a9a654e3b3b585	39333	-46964	900	0	tel2	OTHER	4	Wild Beast Pastures	43805	-88010	-2780	57	500		data/teleporters/clanhall/Rune/35574.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15f1f859b53b7a012106e960	35465	spawn.c3b887fab1e752991ad6afef	148381	-56525	-2760	0	tel1	OTHER	1	North Gate Entrance	147731	-58930	-2976	57	0		data/teleporters/clanhall/Goddard/35465.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15f31d0eb545635178ccef90	35586	spawn.890f0e4aaf755cb0802c673c	88664	-143140	-1327	0	tel1	OTHER	0	Village Square	87379	-142322	-1336	57	0		data/teleporters/clanhall/Schuttgart/35586.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.15f80cb2f229b7e5e5851f5e	30540	spawn.cd48f4a126ad9fb6d9a60ca2	115072	-178176	-880	0	NOBLES_ADENA	NOBLES_ADENA	2	The Center of the Mithril Mines	175499	-181586	-904	57	1000		data/teleporters/town/30540.xml	data/spawns/Others/23_12.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
