coverage_key	family	candidate_index	x	y	z_hint	min_z	max_z	local_x	local_y
06de56e48e26f447faba1eec721d92abf4957d60c24c0b6fc537f2f3077bbe94	TOWER_OF_INSOLENCE	9	116207	14248	988	888	1088	116223	14248
06de56e48e26f447faba1eec721d92abf4957d60c24c0b6fc537f2f3077bbe94	TOWER_OF_INSOLENCE	10	116093	14438	988	888	1088	116109	14438
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	1	115156	17252	4108	3933	4283	115172	17252
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	2	115163	17257	4108	3933	4283	115179	17257
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	3	115067	17036	4108	3933	4283	115083	17036
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	4	114840	17132	4108	3933	4283	114856	17132
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	5	115387	17152	4108	3933	4283	115403	17152
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	6	115294	16939	4108	3933	4283	115310	16939
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	7	115244	17468	4108	3933	4283	115260	17468
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	8	115479	17366	4108	3933	4283	115495	17366
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	9	114925	17352	4108	3933	4283	114941	17352
06fee8bd847287fd403eda1bae341e137fcd793b8841cf366dfcce412b2e3c64	TOWER_OF_INSOLENCE	10	115010	17570	4108	3933	4283	115026	17570
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	1	-50709	-246291	-7868	-7943	-7793	-50693	-246291
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	2	-50710	-246291	-7868	-7943	-7793	-50694	-246291
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	3	-50709	-246624	-7868	-7943	-7793	-50693	-246624
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	4	-50866	-246624	-7868	-7943	-7793	-50850	-246624
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	5	-50550	-246292	-7868	-7943	-7793	-50534	-246292
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	6	-50551	-246624	-7868	-7943	-7793	-50535	-246624
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	7	-50710	-245958	-7868	-7943	-7793	-50694	-245958
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	8	-50549	-245960	-7868	-7943	-7793	-50533	-245960
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	9	-50868	-246290	-7868	-7943	-7793	-50852	-246290
0717538beb7cf9175429ef4cce0943160fa5d194492485a831862b7898d53416	SSQ_CATACOMBS_NECROPOLIS	10	-50870	-245957	-7868	-7943	-7793	-50854	-245957
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	1	-14510	-242720	-8125	-8200	-8050	-14494	-242720
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	2	-14511	-242720	-8125	-8200	-8050	-14495	-242720
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	3	-14510	-243062	-8125	-8200	-8050	-14494	-243062
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	4	-14668	-243064	-8125	-8200	-8050	-14652	-243064
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	5	-14354	-242720	-8125	-8200	-8050	-14338	-242720
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	6	-14354	-243060	-8125	-8200	-8050	-14338	-243060
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	7	-14510	-242378	-8125	-8200	-8050	-14494	-242378
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	8	-14354	-242380	-8125	-8200	-8050	-14338	-242380
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	9	-14666	-242720	-8125	-8200	-8050	-14650	-242720
072a51911bfa6e6e8cfd555c2f8739004fdf6d54fb157714cee943f9f744a053	SSQ_CATACOMBS_NECROPOLIS	10	-14666	-242376	-8125	-8200	-8050	-14650	-242376
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	1	46577	178404	-4936	-5011	-4861	46593	178404
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	2	46577	178405	-4936	-5011	-4861	46593	178405
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	3	46577	178067	-4936	-5011	-4861	46593	178067
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	4	46420	178068	-4936	-5011	-4861	46436	178068
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	5	46734	178404	-4936	-5011	-4861	46750	178404
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	6	46734	178067	-4936	-5011	-4861	46750	178067
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	7	46577	178740	-4936	-5011	-4861	46593	178740
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	8	46734	178742	-4936	-5011	-4861	46750	178742
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	9	46420	178403	-4936	-5011	-4861	46436	178403
0745e827a771da9f6703d96bbd4de8f472ff4dc2330eec59eb48571d0fa5ab59	SSQ_CATACOMBS_NECROPOLIS	10	46420	178739	-4936	-5011	-4861	46436	178739
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	1	41607	201162	-4350	-4500	-4200	41623	201162
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	2	41662	201198	-4350	-4500	-4200	41678	201198
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	3	41715	201024	-4350	-4500	-4200	41731	201024
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	4	41608	200992	-4350	-4500	-4200	41624	200992
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	5	41760	201150	-4350	-4500	-4200	41776	201150
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	6	41822	201056	-4350	-4500	-4200	41838	201056
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	7	41579	201306	-4350	-4500	-4200	41595	201306
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	8	41697	201244	-4350	-4500	-4200	41713	201244
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	9	41454	201259	-4350	-4500	-4200	41470	201259
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	10	41461	201368	-4350	-4500	-4200	41477	201368
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	11	41528	201070	-4350	-4500	-4200	41544	201070
08c523a999bdf66ad7dea0a09490222fa3a336b438912802ca0b0a618d9a514a	DEVILS_ISLE	12	41448	201150	-4350	-4500	-4200	41464	201150
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	1	189447	-78098	-7163	-7313	-7013	189463	-78098
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	2	189448	-78086	-7163	-7313	-7013	189464	-78086
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	3	189448	-78290	-7163	-7313	-7013	189464	-78290
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	4	189244	-78292	-7163	-7313	-7013	189260	-78292
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	5	189649	-78105	-7163	-7313	-7013	189665	-78105
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	6	189652	-78287	-7163	-7313	-7013	189668	-78287
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	7	189446	-77907	-7163	-7313	-7013	189462	-77907
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	8	189646	-77922	-7163	-7313	-7013	189662	-77922
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	9	189245	-78092	-7163	-7313	-7013	189261	-78092
09edc98c74eb257722cb0c34e5609edf579db2b95d3dd3d07be8d3d0de716aee	IMPERIAL_TOMB	10	189246	-77891	-7163	-7313	-7013	189262	-77891
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	1	17584	-248473	-9512	-9612	-9412	17600	-248473
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	2	17583	-248474	-9512	-9612	-9412	17599	-248474
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	3	17584	-248634	-9512	-9612	-9412	17600	-248634
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	4	17434	-248638	-9512	-9612	-9412	17450	-248638
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	5	17732	-248472	-9512	-9612	-9412	17748	-248472
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	6	17732	-248630	-9512	-9612	-9412	17748	-248630
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	7	17584	-248312	-9512	-9612	-9412	17600	-248312
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	8	17732	-248314	-9512	-9612	-9412	17748	-248314
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	9	17436	-248474	-9512	-9612	-9412	17452	-248474
0a2b26ef7a2e17ed34fa3acf32eb840cf4fc147085eabaacf42faf1674a21933	SSQ_CATACOMBS_NECROPOLIS	10	17436	-248308	-9512	-9612	-9412	17452	-248308
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	1	-46229	83706	-4702	-4777	-4627	-46213	83706
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	2	-46228	83706	-4702	-4777	-4627	-46212	83706
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	3	-46228	83545	-4702	-4777	-4627	-46212	83545
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	4	-46379	83546	-4702	-4777	-4627	-46363	83546
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	5	-46079	83706	-4702	-4777	-4627	-46063	83706
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	6	-46078	83544	-4702	-4777	-4627	-46062	83544
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	7	-46230	83867	-4702	-4777	-4627	-46214	83867
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	8	-46081	83868	-4702	-4777	-4627	-46065	83868
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	9	-46379	83706	-4702	-4777	-4627	-46363	83706
0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	SSQ_CATACOMBS_NECROPOLIS	10	-46379	83867	-4702	-4777	-4627	-46363	83867
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	1	181429	-78686	-2634	-2784	-2484	181445	-78686
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	2	181431	-78684	-2634	-2784	-2484	181447	-78684
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	3	181991	-78120	-2634	-2784	-2484	182007	-78120
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	4	182227	-78345	-2634	-2784	-2484	182243	-78345
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	5	181427	-77886	-2634	-2784	-2484	181443	-77886
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	6	181755	-77894	-2634	-2784	-2484	181771	-77894
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	7	180869	-78118	-2634	-2784	-2484	180885	-78118
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	8	181099	-77878	-2634	-2784	-2484	181115	-77878
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	9	180636	-78686	-2634	-2784	-2484	180652	-78686
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	10	180640	-78358	-2634	-2784	-2484	180656	-78358
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	11	180864	-79251	-2634	-2784	-2484	180880	-79251
0ac141f2d795f5695b18d40a6f99375d3215e37b2944778c1f91823987e055bf	IMPERIAL_TOMB	12	180634	-79014	-2634	-2784	-2484	180650	-79014
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	1	49082	214093	-3372	-3472	-3272	49098	214093
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	2	49081	214093	-3372	-3472	-3272	49097	214093
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	3	49082	214014	-3372	-3472	-3272	49098	214014
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	4	48972	214014	-3372	-3472	-3272	48988	214014
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	5	49191	214093	-3372	-3472	-3272	49207	214093
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	6	49191	214014	-3372	-3472	-3272	49207	214014
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	7	49082	214172	-3372	-3472	-3272	49098	214172
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	8	49191	214172	-3372	-3472	-3272	49207	214172
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	9	48972	214093	-3372	-3472	-3272	48988	214093
0b1f91e21cb2b235abb8b3eb20a445ea87670d29a906df5f912a90841ead973a	DEVILS_ISLE	10	48972	214172	-3372	-3472	-3272	48988	214172
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	1	-51918	81564	-4697	-4772	-4622	-51902	81564
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	2	-51917	81563	-4697	-4772	-4622	-51901	81563
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	3	-51919	81223	-4697	-4772	-4622	-51903	81223
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	4	-52082	81224	-4697	-4772	-4622	-52066	81224
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	5	-51751	81564	-4697	-4772	-4622	-51735	81564
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	6	-51755	81222	-4697	-4772	-4622	-51739	81222
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	7	-51918	81905	-4697	-4772	-4622	-51902	81905
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	8	-51748	81906	-4697	-4772	-4622	-51732	81906
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	9	-52085	81564	-4697	-4772	-4622	-52069	81564
0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	SSQ_CATACOMBS_NECROPOLIS	10	-52088	81904	-4697	-4772	-4622	-52072	81904
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	1	55727	179484	-4947	-5022	-4872	55743	179484
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	2	55726	179484	-4947	-5022	-4872	55742	179484
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	3	55726	179332	-4947	-5022	-4872	55742	179332
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	4	55568	179332	-4947	-5022	-4872	55584	179332
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	5	55886	179484	-4947	-5022	-4872	55902	179484
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	6	55886	179332	-4947	-5022	-4872	55902	179332
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	7	55727	179636	-4947	-5022	-4872	55743	179636
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	8	55886	179635	-4947	-5022	-4872	55902	179635
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	9	55568	179484	-4947	-5022	-4872	55584	179484
0c235544b98668cf693c8816b6d489ab06224314d74cf68832925b73e5ada40b	SSQ_CATACOMBS_NECROPOLIS	10	55568	179636	-4947	-5022	-4872	55584	179636
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	1	112410	17002	6056	5956	6156	112426	17002
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	2	112376	17076	6056	5956	6156	112392	17076
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	3	112328	16811	6056	5956	6156	112344	16811
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	4	112142	16834	6056	5956	6156	112158	16834
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	5	112580	16941	6056	5956	6156	112596	16941
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	6	112514	16788	6056	5956	6156	112530	16788
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	7	112492	17192	6056	5956	6156	112508	17192
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	8	112645	17094	6056	5956	6156	112661	17094
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	9	112240	17063	6056	5956	6156	112256	17063
0c3a2b86325aa834f8d5d0d8b6d64194c2025dafebc7b1b37bbb0865d22bdc93	TOWER_OF_INSOLENCE	10	112339	17291	6056	5956	6156	112355	17291
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	1	43854	216418	-3840	-3940	-3740	43870	216418
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	2	43853	216418	-3840	-3940	-3740	43869	216418
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	3	43854	216118	-3840	-3940	-3740	43870	216118
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	4	43526	216118	-3840	-3940	-3740	43542	216118
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	5	44181	216418	-3840	-3940	-3740	44197	216418
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	6	44181	216118	-3840	-3940	-3740	44197	216118
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	7	43854	216718	-3840	-3940	-3740	43870	216718
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	8	44181	216718	-3840	-3940	-3740	44197	216718
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	9	43526	216418	-3840	-3940	-3740	43542	216418
0c3d5b9b9615274b1783c86a245940b33ae4526460ff24a5007ef5f5d377dc9c	DEVILS_ISLE	10	43526	216718	-3840	-3940	-3740	43542	216718
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	1	89136	213827	-5372	-5472	-5272	89152	213827
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	2	89136	213828	-5372	-5472	-5272	89152	213828
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	3	89136	213662	-5372	-5472	-5272	89152	213662
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	4	88986	213658	-5372	-5472	-5272	89002	213658
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	5	89286	213832	-5372	-5472	-5272	89302	213832
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	6	89286	213668	-5372	-5472	-5272	89302	213668
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	7	89136	213992	-5372	-5472	-5272	89152	213992
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	8	89286	213998	-5372	-5472	-5272	89302	213998
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	9	88986	213822	-5372	-5472	-5272	89002	213822
0cb00eb3bfa59f181754186d27b1522be7877a1707d3d2b39f33ddc572a570b5	SSQ_CATACOMBS_NECROPOLIS	10	88986	213986	-5372	-5472	-5272	89002	213986
0cfb8358fd4e4c4b3fd43e1fc9f3b630ebcbd1f5bc7720a0eb912fe29255aedb	DEVILS_ISLE	1	43614	213590	-3701	-3776	-3626	43630	213590
0cfb8358fd4e4c4b3fd43e1fc9f3b630ebcbd1f5bc7720a0eb912fe29255aedb	DEVILS_ISLE	2	43594	213670	-3701	-3776	-3626	43610	213670
0cfb8358fd4e4c4b3fd43e1fc9f3b630ebcbd1f5bc7720a0eb912fe29255aedb	DEVILS_ISLE	3	43564	213422	-3701	-3776	-3626	43580	213422
0cfb8358fd4e4c4b3fd43e1fc9f3b630ebcbd1f5bc7720a0eb912fe29255aedb	DEVILS_ISLE	4	43526	213424	-3701	-3776	-3626	43542	213424
0cfb8358fd4e4c4b3fd43e1fc9f3b630ebcbd1f5bc7720a0eb912fe29255aedb	DEVILS_ISLE	5	43642	213547	-3701	-3776	-3626	43658	213547
